2024-02-06filt,file,shtr,qual,size(MB)
BB01,SUT_C24_0145_000161_Lev0.5_2024-02-06T08.09.18.678_4081BB01.fits,0.53,Complete Image,33.3
BB01,SUT_C24_0145_000161_Lev0.5_2024-02-06T08.09.37.852_4081BB01.fits,179.74,Complete Image,33.3
BB01,SUT_C24_0145_000161_Lev0.5_2024-02-06T08.16.43.765_4081BB01.fits,0.62,Complete Image,33.3
BB01,SUT_C24_0145_000161_Lev0.5_2024-02-06T08.17.02.921_4081BB01.fits,179.74,Complete Image,33.3
BB01,SUT_C24_0145_000161_Lev0.5_2024-02-06T08.24.08.855_4081BB01.fits,0.53,Complete Image,33.3
BB01,SUT_C24_0145_000161_Lev0.5_2024-02-06T08.24.28.114_4081BB01.fits,179.74,Complete Image,33.3
BB01,SUT_C24_0145_000161_Lev0.5_2024-02-06T08.31.33.944_4081BB01.fits,0.62,Complete Image,33.3
BB01,SUT_C24_0145_000161_Lev0.5_2024-02-06T08.31.53.100_4081BB01.fits,179.74,Complete Image,33.3
BB01,SUT_C24_0146_000162_Lev0.5_2024-02-06T08.54.48.218_4081BB01.fits,0.53,Complete Image,33.3
BB01,SUT_C24_0146_000162_Lev0.5_2024-02-06T08.55.07.374_4081BB01.fits,179.74,Complete Image,33.3
BB01,SUT_C24_0147_000163_Lev0.5_2024-02-06T09.14.47.836_4081BB01.fits,0.53,Complete Image,33.3
BB01,SUT_C24_0147_000163_Lev0.5_2024-02-06T09.15.06.992_4081BB01.fits,179.74,Complete Image,33.3
BB01,SUT_C24_0147_000163_Lev0.5_2024-02-06T09.34.47.967_4081BB01.fits,0.53,Complete Image,33.3
BB01,SUT_C24_0147_000163_Lev0.5_2024-02-06T09.35.07.123_4081BB01.fits,179.74,Complete Image,33.3
BB01,SUT_C24_0147_000163_Lev0.5_2024-02-06T09.54.48.101_4081BB01.fits,0.62,Complete Image,33.3
BB01,SUT_C24_0147_000163_Lev0.5_2024-02-06T09.55.07.257_4081BB01.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0139_000155_Lev0.5_2024-02-06T04.36.11.142_4081BB02.fits,0.53,Complete Image,33.3
BB02,SUT_C24_0139_000155_Lev0.5_2024-02-06T04.36.31.266_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0139_000155_Lev0.5_2024-02-06T04.43.36.231_4081BB02.fits,0.53,Complete Image,33.3
BB02,SUT_C24_0139_000155_Lev0.5_2024-02-06T04.43.56.355_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0139_000155_Lev0.5_2024-02-06T04.51.01.320_4081BB02.fits,0.53,Complete Image,33.3
BB02,SUT_C24_0139_000155_Lev0.5_2024-02-06T04.51.21.444_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0139_000155_Lev0.5_2024-02-06T04.58.26.409_4081BB02.fits,0.53,Complete Image,33.3
BB02,SUT_C24_0139_000155_Lev0.5_2024-02-06T04.58.46.533_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0140_000156_Lev0.5_2024-02-06T05.05.51.498_4081BB02.fits,0.53,Complete Image,33.3
BB02,SUT_C24_0140_000156_Lev0.5_2024-02-06T05.06.11.623_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0140_000156_Lev0.5_2024-02-06T05.13.16.586_4081BB02.fits,0.53,Complete Image,33.3
BB02,SUT_C24_0140_000156_Lev0.5_2024-02-06T05.13.36.710_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0140_000156_Lev0.5_2024-02-06T05.20.41.675_4081BB02.fits,0.53,Complete Image,33.3
BB02,SUT_C24_0140_000156_Lev0.5_2024-02-06T05.21.01.799_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0140_000156_Lev0.5_2024-02-06T05.28.06.764_4081BB02.fits,0.53,Complete Image,33.3
BB02,SUT_C24_0140_000156_Lev0.5_2024-02-06T05.28.26.888_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0140_000156_Lev0.5_2024-02-06T05.35.31.853_4081BB02.fits,0.53,Complete Image,33.3
BB02,SUT_C24_0140_000156_Lev0.5_2024-02-06T05.35.51.983_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0140_000156_Lev0.5_2024-02-06T05.42.56.942_4081BB02.fits,0.53,Complete Image,33.3
BB02,SUT_C24_0140_000156_Lev0.5_2024-02-06T05.43.17.669_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0141_000157_Lev0.5_2024-02-06T06.06.11.248_4081BB02.fits,0.53,Complete Image,33.3
BB02,SUT_C24_0141_000157_Lev0.5_2024-02-06T06.06.31.372_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0141_000157_Lev0.5_2024-02-06T06.26.10.835_4081BB02.fits,0.53,Complete Image,33.3
BB02,SUT_C24_0141_000157_Lev0.5_2024-02-06T06.26.30.959_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0143_000159_Lev0.5_2024-02-06T06.46.10.965_4081BB02.fits,0.53,Complete Image,33.3
BB02,SUT_C24_0143_000159_Lev0.5_2024-02-06T06.46.31.890_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0144_000160_Lev0.5_2024-02-06T07.06.11.941_4081BB02.fits,0.53,Complete Image,33.3
BB02,SUT_C24_0144_000160_Lev0.5_2024-02-06T07.06.31.218_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0144_000160_Lev0.5_2024-02-06T07.26.11.225_4081BB02.fits,0.53,Complete Image,33.3
BB02,SUT_C24_0144_000160_Lev0.5_2024-02-06T07.26.31.349_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0144_000160_Lev0.5_2024-02-06T07.33.36.314_4081BB02.fits,0.53,Complete Image,33.3
BB02,SUT_C24_0144_000160_Lev0.5_2024-02-06T07.33.56.438_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0145_000161_Lev0.5_2024-02-06T07.41.01.401_4081BB02.fits,0.53,Complete Image,33.3
BB02,SUT_C24_0145_000161_Lev0.5_2024-02-06T07.41.21.525_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0145_000161_Lev0.5_2024-02-06T07.48.26.491_4081BB02.fits,0.53,Complete Image,33.3
BB02,SUT_C24_0145_000161_Lev0.5_2024-02-06T07.48.46.615_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0145_000161_Lev0.5_2024-02-06T07.55.51.580_4081BB02.fits,0.62,Complete Image,33.3
BB02,SUT_C24_0145_000161_Lev0.5_2024-02-06T07.56.11.704_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0145_000161_Lev0.5_2024-02-06T08.03.16.669_4081BB02.fits,0.53,Complete Image,33.3
BB02,SUT_C24_0145_000161_Lev0.5_2024-02-06T08.03.36.793_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0145_000161_Lev0.5_2024-02-06T08.10.41.756_4081BB02.fits,0.62,Complete Image,33.3
BB02,SUT_C24_0145_000161_Lev0.5_2024-02-06T08.11.01.880_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0145_000161_Lev0.5_2024-02-06T08.18.06.846_4081BB02.fits,0.62,Complete Image,33.3
BB02,SUT_C24_0145_000161_Lev0.5_2024-02-06T08.18.26.970_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0145_000161_Lev0.5_2024-02-06T08.25.31.935_4081BB02.fits,0.62,Complete Image,33.3
BB02,SUT_C24_0145_000161_Lev0.5_2024-02-06T08.25.52.596_4081BB02.fits,179.82,Complete Image,33.3
BB02,SUT_C24_0145_000161_Lev0.5_2024-02-06T08.32.57.289_4081BB02.fits,0.62,Complete Image,33.3
BB02,SUT_C24_0145_000161_Lev0.5_2024-02-06T08.33.17.152_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0146_000162_Lev0.5_2024-02-06T08.56.11.299_4081BB02.fits,0.53,Complete Image,33.3
BB02,SUT_C24_0146_000162_Lev0.5_2024-02-06T08.56.31.423_4081BB02.fits,179.82,Complete Image,33.3
BB02,SUT_C24_0147_000163_Lev0.5_2024-02-06T09.16.10.916_4081BB02.fits,0.53,Complete Image,33.3
BB02,SUT_C24_0147_000163_Lev0.5_2024-02-06T09.16.31.445_4081BB02.fits,179.82,Complete Image,33.3
BB02,SUT_C24_0147_000163_Lev0.5_2024-02-06T09.36.11.501_4081BB02.fits,0.62,Complete Image,33.3
BB02,SUT_C24_0147_000163_Lev0.5_2024-02-06T09.36.31.174_4081BB02.fits,179.82,Complete Image,33.3
BB02,SUT_C24_0147_000163_Lev0.5_2024-02-06T09.56.11.177_4081BB02.fits,0.53,Complete Image,33.3
BB02,SUT_C24_0147_000163_Lev0.5_2024-02-06T09.56.31.301_4081BB02.fits,179.82,Complete Image,33.3
BB03,SUT_C24_0139_000155_Lev0.5_2024-02-06T04.36.50.380_4081BB03.fits,0.62,Complete Image,33.3
BB03,SUT_C24_0139_000155_Lev0.5_2024-02-06T04.37.07.914_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0139_000155_Lev0.5_2024-02-06T04.44.15.465_4081BB03.fits,0.62,Complete Image,33.3
BB03,SUT_C24_0139_000155_Lev0.5_2024-02-06T04.44.32.999_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0139_000155_Lev0.5_2024-02-06T04.51.40.554_4081BB03.fits,0.62,Complete Image,33.3
BB03,SUT_C24_0139_000155_Lev0.5_2024-02-06T04.51.58.887_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0139_000155_Lev0.5_2024-02-06T04.59.05.643_4081BB03.fits,0.62,Complete Image,33.3
BB03,SUT_C24_0139_000155_Lev0.5_2024-02-06T04.59.23.177_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0140_000156_Lev0.5_2024-02-06T05.06.30.733_4081BB03.fits,0.62,Complete Image,33.3
BB03,SUT_C24_0140_000156_Lev0.5_2024-02-06T05.06.48.267_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0140_000156_Lev0.5_2024-02-06T05.13.55.820_4081BB03.fits,0.62,Complete Image,33.3
BB03,SUT_C24_0140_000156_Lev0.5_2024-02-06T05.14.13.354_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0140_000156_Lev0.5_2024-02-06T05.21.20.909_4081BB03.fits,0.62,Complete Image,33.3
BB03,SUT_C24_0140_000156_Lev0.5_2024-02-06T05.21.38.443_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0140_000156_Lev0.5_2024-02-06T05.28.45.998_4081BB03.fits,0.62,Complete Image,33.3
BB03,SUT_C24_0140_000156_Lev0.5_2024-02-06T05.29.03.532_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0140_000156_Lev0.5_2024-02-06T05.36.11.878_4081BB03.fits,0.62,Complete Image,33.3
BB03,SUT_C24_0140_000156_Lev0.5_2024-02-06T05.36.28.621_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0140_000156_Lev0.5_2024-02-06T05.43.36.176_4081BB03.fits,0.62,Complete Image,33.3
BB03,SUT_C24_0140_000156_Lev0.5_2024-02-06T05.43.53.711_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0141_000157_Lev0.5_2024-02-06T06.06.50.482_4081BB03.fits,0.62,Complete Image,33.3
BB03,SUT_C24_0141_000157_Lev0.5_2024-02-06T06.07.08.167_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0141_000157_Lev0.5_2024-02-06T06.26.50.699_4081BB03.fits,0.62,Complete Image,33.3
BB03,SUT_C24_0141_000157_Lev0.5_2024-02-06T06.27.07.604_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0143_000159_Lev0.5_2024-02-06T06.46.50.199_4081BB03.fits,0.62,Complete Image,33.3
BB03,SUT_C24_0143_000159_Lev0.5_2024-02-06T06.47.07.733_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0144_000160_Lev0.5_2024-02-06T07.06.50.328_4081BB03.fits,0.62,Complete Image,33.3
BB03,SUT_C24_0144_000160_Lev0.5_2024-02-06T07.07.07.862_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0144_000160_Lev0.5_2024-02-06T07.26.50.459_4081BB03.fits,0.62,Complete Image,33.3
BB03,SUT_C24_0144_000160_Lev0.5_2024-02-06T07.27.07.993_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0144_000160_Lev0.5_2024-02-06T07.34.15.548_4081BB03.fits,0.7,Complete Image,33.3
BB03,SUT_C24_0144_000160_Lev0.5_2024-02-06T07.34.33.828_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0145_000161_Lev0.5_2024-02-06T07.41.40.635_4081BB03.fits,0.62,Complete Image,33.3
BB03,SUT_C24_0145_000161_Lev0.5_2024-02-06T07.41.58.170_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0145_000161_Lev0.5_2024-02-06T07.49.05.725_4081BB03.fits,0.62,Complete Image,33.3
BB03,SUT_C24_0145_000161_Lev0.5_2024-02-06T07.49.23.259_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0145_000161_Lev0.5_2024-02-06T07.56.30.814_4081BB03.fits,0.62,Complete Image,33.3
BB03,SUT_C24_0145_000161_Lev0.5_2024-02-06T07.56.48.348_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0145_000161_Lev0.5_2024-02-06T08.03.55.903_4081BB03.fits,0.62,Complete Image,33.3
BB03,SUT_C24_0145_000161_Lev0.5_2024-02-06T08.04.13.439_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0145_000161_Lev0.5_2024-02-06T08.11.20.991_4081BB03.fits,0.62,Complete Image,33.3
BB03,SUT_C24_0145_000161_Lev0.5_2024-02-06T08.11.38.525_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0145_000161_Lev0.5_2024-02-06T08.18.46.804_4081BB03.fits,0.62,Complete Image,33.3
BB03,SUT_C24_0145_000161_Lev0.5_2024-02-06T08.19.03.614_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0145_000161_Lev0.5_2024-02-06T08.26.11.169_4081BB03.fits,0.7,Complete Image,33.3
BB03,SUT_C24_0145_000161_Lev0.5_2024-02-06T08.26.28.703_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0145_000161_Lev0.5_2024-02-06T08.33.36.259_4081BB03.fits,0.7,Complete Image,33.3
BB03,SUT_C24_0145_000161_Lev0.5_2024-02-06T08.33.53.793_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0146_000162_Lev0.5_2024-02-06T08.56.50.533_4081BB03.fits,0.7,Complete Image,33.3
BB03,SUT_C24_0146_000162_Lev0.5_2024-02-06T08.57.08.671_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0147_000163_Lev0.5_2024-02-06T09.16.50.150_4081BB03.fits,0.7,Complete Image,33.3
BB03,SUT_C24_0147_000163_Lev0.5_2024-02-06T09.17.07.684_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0147_000163_Lev0.5_2024-02-06T09.36.50.280_4081BB03.fits,0.7,Complete Image,33.3
BB03,SUT_C24_0147_000163_Lev0.5_2024-02-06T09.37.07.814_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0147_000163_Lev0.5_2024-02-06T09.56.50.411_4081BB03.fits,0.7,Complete Image,33.3
BB03,SUT_C24_0147_000163_Lev0.5_2024-02-06T09.57.07.945_4081BB03.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0139_000155_Lev0.5_2024-02-06T04.35.28.339_4081NB01.fits,0.44,Complete Image,33.3
NB01,SUT_C24_0139_000155_Lev0.5_2024-02-06T04.35.47.867_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0139_000155_Lev0.5_2024-02-06T04.42.53.429_4081NB01.fits,0.44,Complete Image,33.3
NB01,SUT_C24_0139_000155_Lev0.5_2024-02-06T04.43.12.959_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0139_000155_Lev0.5_2024-02-06T04.50.18.518_4081NB01.fits,0.44,Complete Image,33.3
NB01,SUT_C24_0139_000155_Lev0.5_2024-02-06T04.50.38.485_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0139_000155_Lev0.5_2024-02-06T04.57.43.606_4081NB01.fits,0.44,Complete Image,33.3
NB01,SUT_C24_0139_000155_Lev0.5_2024-02-06T04.58.03.134_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0140_000156_Lev0.5_2024-02-06T05.05.08.696_4081NB01.fits,0.44,Complete Image,33.3
NB01,SUT_C24_0140_000156_Lev0.5_2024-02-06T05.05.28.226_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0140_000156_Lev0.5_2024-02-06T05.12.33.783_4081NB01.fits,0.44,Complete Image,33.3
NB01,SUT_C24_0140_000156_Lev0.5_2024-02-06T05.12.53.310_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0140_000156_Lev0.5_2024-02-06T05.19.58.873_4081NB01.fits,0.44,Complete Image,33.3
NB01,SUT_C24_0140_000156_Lev0.5_2024-02-06T05.20.18.402_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0140_000156_Lev0.5_2024-02-06T05.27.23.962_4081NB01.fits,0.44,Complete Image,33.3
NB01,SUT_C24_0140_000156_Lev0.5_2024-02-06T05.27.43.492_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0140_000156_Lev0.5_2024-02-06T05.34.49.504_4081NB01.fits,0.44,Complete Image,33.3
NB01,SUT_C24_0140_000156_Lev0.5_2024-02-06T05.35.08.578_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0140_000156_Lev0.5_2024-02-06T05.42.14.140_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0140_000156_Lev0.5_2024-02-06T05.42.33.670_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0141_000157_Lev0.5_2024-02-06T06.05.28.446_4081NB01.fits,0.44,Complete Image,33.3
NB01,SUT_C24_0141_000157_Lev0.5_2024-02-06T06.05.47.976_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0141_000157_Lev0.5_2024-02-06T06.25.28.337_4081NB01.fits,0.44,Complete Image,33.3
NB01,SUT_C24_0141_000157_Lev0.5_2024-02-06T06.25.47.562_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0143_000159_Lev0.5_2024-02-06T06.45.28.161_4081NB01.fits,0.44,Complete Image,33.3
NB01,SUT_C24_0143_000159_Lev0.5_2024-02-06T06.45.47.689_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0144_000160_Lev0.5_2024-02-06T07.05.28.292_4081NB01.fits,0.44,Complete Image,33.3
NB01,SUT_C24_0144_000160_Lev0.5_2024-02-06T07.05.47.822_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0144_000160_Lev0.5_2024-02-06T07.25.28.427_4081NB01.fits,0.44,Complete Image,33.3
NB01,SUT_C24_0144_000160_Lev0.5_2024-02-06T07.25.47.957_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0144_000160_Lev0.5_2024-02-06T07.32.53.511_4081NB01.fits,0.44,Complete Image,33.3
NB01,SUT_C24_0144_000160_Lev0.5_2024-02-06T07.33.13.406_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0145_000161_Lev0.5_2024-02-06T07.40.18.600_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0145_000161_Lev0.5_2024-02-06T07.40.38.128_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0145_000161_Lev0.5_2024-02-06T07.47.43.688_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0145_000161_Lev0.5_2024-02-06T07.48.03.219_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0145_000161_Lev0.5_2024-02-06T07.55.08.777_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0145_000161_Lev0.5_2024-02-06T07.55.28.305_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0145_000161_Lev0.5_2024-02-06T08.02.33.867_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0145_000161_Lev0.5_2024-02-06T08.02.53.397_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0145_000161_Lev0.5_2024-02-06T08.09.58.955_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0145_000161_Lev0.5_2024-02-06T08.10.18.483_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0145_000161_Lev0.5_2024-02-06T08.17.24.440_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0145_000161_Lev0.5_2024-02-06T08.17.43.574_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0145_000161_Lev0.5_2024-02-06T08.24.49.132_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0145_000161_Lev0.5_2024-02-06T08.25.08.661_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0145_000161_Lev0.5_2024-02-06T08.32.14.221_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0145_000161_Lev0.5_2024-02-06T08.32.33.749_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0146_000162_Lev0.5_2024-02-06T08.55.28.496_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0146_000162_Lev0.5_2024-02-06T08.55.48.268_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0147_000163_Lev0.5_2024-02-06T09.15.28.113_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0147_000163_Lev0.5_2024-02-06T09.15.47.641_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0147_000163_Lev0.5_2024-02-06T09.35.28.244_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0147_000163_Lev0.5_2024-02-06T09.35.47.773_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0147_000163_Lev0.5_2024-02-06T09.55.28.375_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0147_000163_Lev0.5_2024-02-06T09.55.47.903_4081NB01.fits,179.74,Complete Image,33.3
NB02,SUT_C24_0139_000155_Lev0.5_2024-02-06T04.31.26.770_4081NB02.fits,0.53,Complete Image,33.3
