2024-01-29filt,file,shtr,qual,size(MB)
BB02,SUT_C24_0001_000047_Lev0.5_2024-01-29T09.56.31.917_4081BB02.fits,179.82,Complete Image,133.3
BB02,SUT_C24_0046_000061_Lev0.5_2024-01-29T10.16.11.100_4081BB02.fits,0.53,Complete Image,133.3
BB02,SUT_C24_0046_000061_Lev0.5_2024-01-29T10.16.31.224_4081BB02.fits,179.82,Complete Image,133.3
BB03,SUT_C24_0047_000062_Lev0.5_2024-01-29T05.36.11.394_4081BB03.fits,0.62,Complete Image,133.3
BB03,SUT_C24_0001_000047_Lev0.5_2024-01-29T05.36.28.928_4081BB03.fits,179.65,Complete Image,133.3
BB03,SUT_C24_0047_000062_Lev0.5_2024-01-29T05.43.36.482_4081BB03.fits,0.62,Complete Image,133.3
BB03,SUT_C24_0001_000047_Lev0.5_2024-01-29T05.43.54.162_4081BB03.fits,179.65,Complete Image,133.3
BB03,SUT_C24_0001_000047_Lev0.5_2024-01-29T07.49.23.385_4081BB03.fits,179.65,Complete Image,133.3
BB03,SUT_C24_0001_000047_Lev0.5_2024-01-29T07.56.30.940_4081BB03.fits,0.62,Complete Image,133.3
BB03,SUT_C24_0047_000062_Lev0.5_2024-01-29T07.56.48.474_4081BB03.fits,179.65,Complete Image,133.3
BB03,SUT_C24_0048_000063_Lev0.5_2024-01-29T08.26.11.475_4081BB03.fits,0.7,Complete Image,133.3
BB03,SUT_C24_0048_000063_Lev0.5_2024-01-29T08.26.29.917_4081BB03.fits,179.65,Complete Image,133.3
BB03,SUT_C24_0048_000063_Lev0.5_2024-01-29T08.33.36.564_4081BB03.fits,0.7,Complete Image,133.3
BB03,SUT_C24_0048_000063_Lev0.5_2024-01-29T08.33.54.984_4081BB03.fits,179.65,Complete Image,133.3
BB03,SUT_C24_0048_000063_Lev0.5_2024-01-29T08.56.50.326_4081BB03.fits,0.7,Complete Image,133.3
BB03,SUT_C24_0048_000063_Lev0.5_2024-01-29T08.57.07.860_4081BB03.fits,179.65,Complete Image,133.3
BB03,SUT_C24_0001_000047_Lev0.5_2024-01-29T09.56.50.201_4081BB03.fits,0.7,Complete Image,133.3
BB03,SUT_C24_0002_000048_Lev0.5_2024-01-29T09.56.50.544_4081BB03.fits,0.7,Complete Image,133.3
BB03,SUT_C24_0002_000048_Lev0.5_2024-01-29T09.57.07.588_4081BB03.fits,179.74,Complete Image,133.3
BB03,SUT_C24_0001_000047_Lev0.5_2024-01-29T09.57.07.736_4081BB03.fits,179.74,Complete Image,133.3
BB03,SUT_C24_0001_000047_Lev0.5_2024-01-29T10.16.50.334_4081BB03.fits,0.7,Complete Image,133.3
BB03,SUT_C24_0001_000047_Lev0.5_2024-01-29T10.17.07.868_4081BB03.fits,179.74,Complete Image,133.3
NB01,SUT_C24_0001_000047_Lev0.5_2024-01-29T05.34.49.357_4081NB01.fits,0.44,Complete Image,133.3
NB01,SUT_C24_0047_000062_Lev0.5_2024-01-29T05.35.08.885_4081NB01.fits,179.74,Complete Image,133.3
NB01,SUT_C24_0047_000062_Lev0.5_2024-01-29T05.42.14.445_4081NB01.fits,0.44,Complete Image,133.3
NB01,SUT_C24_0001_000047_Lev0.5_2024-01-29T05.42.33.975_4081NB01.fits,179.74,Complete Image,133.3
NB01,SUT_C24_0047_000062_Lev0.5_2024-01-29T07.55.08.905_4081NB01.fits,0.44,Complete Image,133.3
NB01,SUT_C24_0001_000047_Lev0.5_2024-01-29T07.55.28.433_4081NB01.fits,179.74,Complete Image,133.3
NB01,SUT_C24_0048_000063_Lev0.5_2024-01-29T08.24.49.440_4081NB01.fits,0.53,Complete Image,133.3
NB01,SUT_C24_0048_000063_Lev0.5_2024-01-29T08.25.08.968_4081NB01.fits,179.74,Complete Image,133.3
NB01,SUT_C24_0048_000063_Lev0.5_2024-01-29T08.32.14.527_4081NB01.fits,0.53,Complete Image,133.3
NB01,SUT_C24_0048_000063_Lev0.5_2024-01-29T08.32.34.553_4081NB01.fits,179.74,Complete Image,133.3
NB01,SUT_C24_0048_000063_Lev0.5_2024-01-29T08.55.28.290_4081NB01.fits,0.53,Complete Image,133.3
NB01,SUT_C24_0048_000063_Lev0.5_2024-01-29T08.55.47.819_4081NB01.fits,179.74,Complete Image,133.3
NB01,SUT_C24_0001_000047_Lev0.5_2024-01-29T09.55.28.165_4081NB01.fits,0.53,Complete Image,133.3
NB01,SUT_C24_0002_000048_Lev0.5_2024-01-29T09.55.28.178_4081NB01.fits,0.53,Complete Image,133.3
NB01,SUT_C24_0002_000048_Lev0.5_2024-01-29T09.55.47.547_4081NB01.fits,179.74,Complete Image,133.3
NB01,SUT_C24_0001_000047_Lev0.5_2024-01-29T09.55.47.695_4081NB01.fits,179.74,Complete Image,133.3
NB01,SUT_C24_0046_000061_Lev0.5_2024-01-29T10.15.28.298_4081NB01.fits,0.53,Complete Image,133.3
NB01,SUT_C24_0046_000061_Lev0.5_2024-01-29T10.15.47.828_4081NB01.fits,179.74,Complete Image,133.3
NB02,SUT_C24_0047_000062_Lev0.5_2024-01-29T05.38.12.877_4081NB02.fits,0.53,Complete Image,133.3
NB02,SUT_C24_0001_000047_Lev0.5_2024-01-29T05.38.32.407_4081NB02.fits,179.74,Complete Image,133.3
NB02,SUT_C24_0001_000047_Lev0.5_2024-01-29T07.51.07.333_4081NB02.fits,0.53,Complete Image,133.3
NB02,SUT_C24_0001_000047_Lev0.5_2024-01-29T07.51.26.861_4081NB02.fits,179.74,Complete Image,133.3
NB02,SUT_C24_0047_000062_Lev0.5_2024-01-29T07.58.32.425_4081NB02.fits,0.53,Complete Image,133.3
NB02,SUT_C24_0001_000047_Lev0.5_2024-01-29T07.58.51.955_4081NB02.fits,179.74,Complete Image,133.3
NB02,SUT_C24_0048_000063_Lev0.5_2024-01-29T08.28.12.958_4081NB02.fits,0.62,Complete Image,133.3
NB02,SUT_C24_0048_000063_Lev0.5_2024-01-29T08.28.32.486_4081NB02.fits,179.74,Complete Image,133.3
NB02,SUT_C24_0048_000063_Lev0.5_2024-01-29T08.51.26.720_4081NB02.fits,0.53,Complete Image,133.3
NB02,SUT_C24_0048_000063_Lev0.5_2024-01-29T08.51.46.248_4081NB02.fits,179.74,Complete Image,133.3
NB02,SUT_C24_0046_000061_Lev0.5_2024-01-29T10.11.26.729_4081NB02.fits,0.53,Complete Image,133.3
NB02,SUT_C24_0001_000047_Lev0.5_2024-01-29T10.11.46.258_4081NB02.fits,179.74,Complete Image,133.3
NB03,SUT_C24_0047_000062_Lev0.5_2024-01-29T05.37.32.237_4081NB03.fits,0.53,Complete Image,133.3
NB03,SUT_C24_0047_000062_Lev0.5_2024-01-29T05.37.51.767_4081NB03.fits,179.74,Complete Image,133.3
NB03,SUT_C24_0001_000047_Lev0.5_2024-01-29T07.50.26.693_4081NB03.fits,0.53,Complete Image,133.3
NB03,SUT_C24_0047_000062_Lev0.5_2024-01-29T07.50.46.221_4081NB03.fits,179.74,Complete Image,133.3
NB03,SUT_C24_0047_000062_Lev0.5_2024-01-29T07.57.51.785_4081NB03.fits,0.53,Complete Image,133.3
NB03,SUT_C24_0001_000047_Lev0.5_2024-01-29T07.58.11.315_4081NB03.fits,179.74,Complete Image,133.3
NB03,SUT_C24_0048_000063_Lev0.5_2024-01-29T08.27.32.318_4081NB03.fits,0.62,Complete Image,133.3
NB03,SUT_C24_0048_000063_Lev0.5_2024-01-29T08.27.51.846_4081NB03.fits,179.74,Complete Image,133.3
NB03,SUT_C24_0048_000063_Lev0.5_2024-01-29T08.50.46.814_4081NB03.fits,0.53,Complete Image,133.3
NB03,SUT_C24_0048_000063_Lev0.5_2024-01-29T08.51.05.610_4081NB03.fits,179.74,Complete Image,133.3
NB03,SUT_C24_0001_000047_Lev0.5_2024-01-29T10.10.46.894_4081NB03.fits,0.53,Complete Image,133.3
NB03,SUT_C24_0046_000061_Lev0.5_2024-01-29T10.11.05.619_4081NB03.fits,179.74,Complete Image,133.3
NB04,SUT_C24_0001_000047_Lev0.5_2024-01-29T05.36.51.596_4081NB04.fits,0.44,Complete Image,133.3
NB04,SUT_C24_0001_000047_Lev0.5_2024-01-29T05.37.11.125_4081NB04.fits,179.74,Complete Image,133.3
NB04,SUT_C24_0001_000047_Lev0.5_2024-01-29T07.49.46.549_4081NB04.fits,0.44,Complete Image,133.3
NB04,SUT_C24_0001_000047_Lev0.5_2024-01-29T07.50.05.583_4081NB04.fits,179.74,Complete Image,133.3
NB04,SUT_C24_0001_000047_Lev0.5_2024-01-29T07.57.11.145_4081NB04.fits,0.53,Complete Image,133.3
NB04,SUT_C24_0001_000047_Lev0.5_2024-01-29T07.57.30.675_4081NB04.fits,179.74,Complete Image,133.3
NB04,SUT_C24_0048_000063_Lev0.5_2024-01-29T08.26.51.679_4081NB04.fits,0.53,Complete Image,133.3
NB04,SUT_C24_0048_000063_Lev0.5_2024-01-29T08.27.11.208_4081NB04.fits,179.74,Complete Image,133.3
NB04,SUT_C24_0048_000063_Lev0.5_2024-01-29T08.50.05.443_4081NB04.fits,0.53,Complete Image,133.3
NB04,SUT_C24_0048_000063_Lev0.5_2024-01-29T08.50.24.973_4081NB04.fits,179.74,Complete Image,133.3
NB04,SUT_C24_0046_000061_Lev0.5_2024-01-29T10.10.05.451_4081NB04.fits,0.53,Complete Image,133.3
NB04,SUT_C24_0046_000061_Lev0.5_2024-01-29T10.10.24.981_4081NB04.fits,179.74,Complete Image,133.3
NB05,SUT_C24_0001_000047_Lev0.5_2024-01-29T05.38.52.636_4081NB05.fits,0.53,Complete Image,133.3
NB05,SUT_C24_0001_000047_Lev0.5_2024-01-29T05.39.11.284_4081NB05.fits,179.74,Complete Image,133.3
NB05,SUT_C24_0047_000062_Lev0.5_2024-01-29T07.51.47.938_4081NB05.fits,0.53,Complete Image,133.3
NB05,SUT_C24_0047_000062_Lev0.5_2024-01-29T07.52.05.741_4081NB05.fits,179.74,Complete Image,133.3
NB05,SUT_C24_0001_000047_Lev0.5_2024-01-29T07.59.12.184_4081NB05.fits,0.53,Complete Image,133.3
NB05,SUT_C24_0001_000047_Lev0.5_2024-01-29T07.59.30.837_4081NB05.fits,179.74,Complete Image,133.3
NB05,SUT_C24_0048_000063_Lev0.5_2024-01-29T08.28.52.718_4081NB05.fits,0.53,Complete Image,133.3
NB05,SUT_C24_0048_000063_Lev0.5_2024-01-29T08.29.11.366_4081NB05.fits,179.74,Complete Image,133.3
NB05,SUT_C24_0048_000063_Lev0.5_2024-01-29T08.52.06.480_4081NB05.fits,0.53,Complete Image,133.3
NB05,SUT_C24_0048_000063_Lev0.5_2024-01-29T08.52.25.128_4081NB05.fits,179.74,Complete Image,133.3
NB05,SUT_C24_0001_000047_Lev0.5_2024-01-29T10.12.06.488_4081NB05.fits,0.53,Complete Image,133.3
NB05,SUT_C24_0001_000047_Lev0.5_2024-01-29T10.12.25.137_4081NB05.fits,179.74,Complete Image,133.3
NB06,SUT_C24_0001_000047_Lev0.5_2024-01-29T05.39.33.663_4081NB06.fits,0.53,Complete Image,133.3
NB06,SUT_C24_0001_000047_Lev0.5_2024-01-29T05.39.52.891_4081NB06.fits,179.65,Complete Image,133.3
NB06,SUT_C24_0001_000047_Lev0.5_2024-01-29T07.52.28.123_4081NB06.fits,0.53,Complete Image,133.3
NB06,SUT_C24_0047_000062_Lev0.5_2024-01-29T07.52.47.351_4081NB06.fits,179.65,Complete Image,133.3
NB06,SUT_C24_0047_000062_Lev0.5_2024-01-29T07.59.53.212_4081NB06.fits,0.53,Parial Image,133.3
NB06,SUT_C24_0048_000063_Lev0.5_2024-01-29T08.29.33.745_4081NB06.fits,0.53,Complete Image,133.3
NB06,SUT_C24_0048_000063_Lev0.5_2024-01-29T08.29.52.973_4081NB06.fits,179.74,Complete Image,133.3
NB06,SUT_C24_0048_000063_Lev0.5_2024-01-29T08.52.47.507_4081NB06.fits,0.53,Complete Image,133.3
NB06,SUT_C24_0048_000063_Lev0.5_2024-01-29T08.53.06.735_4081NB06.fits,179.74,Complete Image,133.3
NB06,SUT_C24_0046_000061_Lev0.5_2024-01-29T10.12.47.518_4081NB06.fits,0.53,Complete Image,133.3
NB06,SUT_C24_0046_000061_Lev0.5_2024-01-29T10.13.06.746_4081NB06.fits,179.74,Complete Image,133.3
NB07,SUT_C24_0047_000062_Lev0.5_2024-01-29T05.40.12.635_4081NB07.fits,0.53,Complete Image,133.3
NB07,SUT_C24_0001_000047_Lev0.5_2024-01-29T05.40.29.657_4081NB07.fits,179.82,Complete Image,133.3
NB07,SUT_C24_0001_000047_Lev0.5_2024-01-29T07.53.06.523_4081NB07.fits,0.53,Complete Image,133.3
NB07,SUT_C24_0001_000047_Lev0.5_2024-01-29T07.53.24.117_4081NB07.fits,179.82,Complete Image,133.3
NB07,SUT_C24_0048_000063_Lev0.5_2024-01-29T08.30.12.145_4081NB07.fits,0.53,Complete Image,133.3
NB07,SUT_C24_0048_000063_Lev0.5_2024-01-29T08.30.29.739_4081NB07.fits,179.82,Complete Image,133.3
NB07,SUT_C24_0048_000063_Lev0.5_2024-01-29T08.53.25.907_4081NB07.fits,0.53,Complete Image,133.3
NB07,SUT_C24_0048_000063_Lev0.5_2024-01-29T08.53.43.501_4081NB07.fits,179.82,Complete Image,133.3
NB07,SUT_C24_0002_000048_Lev0.5_2024-01-29T09.53.43.229_4081NB07.fits,179.82,Complete Image,133.3
NB07,SUT_C24_0001_000047_Lev0.5_2024-01-29T09.53.43.376_4081NB07.fits,179.82,Complete Image,133.3
NB07,SUT_C24_0046_000061_Lev0.5_2024-01-29T10.13.25.918_4081NB07.fits,0.53,Complete Image,133.3
NB07,SUT_C24_0001_000047_Lev0.5_2024-01-29T10.13.43.512_4081NB07.fits,179.82,Complete Image,133.3
NB08,SUT_C24_0001_000047_Lev0.5_2024-01-29T05.40.52.332_4081NB08.fits,0.62,Complete Image,133.3
NB08,SUT_C24_0001_000047_Lev0.5_2024-01-29T05.41.11.866_4081NB08.fits,179.74,Complete Image,133.3
NB08,SUT_C24_0001_000047_Lev0.5_2024-01-29T07.53.46.793_4081NB08.fits,0.62,Complete Image,133.3
NB08,SUT_C24_0001_000047_Lev0.5_2024-01-29T07.54.06.323_4081NB08.fits,179.74,Complete Image,133.3
NB08,SUT_C24_0048_000063_Lev0.5_2024-01-29T08.30.52.415_4081NB08.fits,0.62,Complete Image,133.3
NB08,SUT_C24_0048_000063_Lev0.5_2024-01-29T08.31.11.945_4081NB08.fits,179.74,Complete Image,133.3
NB08,SUT_C24_0048_000063_Lev0.5_2024-01-29T08.54.06.178_4081NB08.fits,0.62,Complete Image,133.3
NB08,SUT_C24_0048_000063_Lev0.5_2024-01-29T08.54.25.708_4081NB08.fits,179.74,Complete Image,133.3
NB08,SUT_C24_0002_000048_Lev0.5_2024-01-29T09.54.05.904_4081NB08.fits,0.62,Complete Image,133.3
NB08,SUT_C24_0001_000047_Lev0.5_2024-01-29T09.54.06.517_4081NB08.fits,0.62,Complete Image,133.3
NB08,SUT_C24_0002_000048_Lev0.5_2024-01-29T09.54.25.432_4081NB08.fits,179.74,Complete Image,133.3
NB08,SUT_C24_0001_000047_Lev0.5_2024-01-29T09.54.25.579_4081NB08.fits,179.74,Complete Image,133.3
NB08,SUT_C24_0001_000047_Lev0.5_2024-01-29T10.14.06.188_4081NB08.fits,0.62,Complete Image,133.3
NB08,SUT_C24_0001_000047_Lev0.5_2024-01-29T10.14.25.718_4081NB08.fits,179.74,Complete Image,133.3
