2024-02-11filt,file,shtr,qual,size(MB)
BB01,SUT_C24_0200_000214_Lev0.5_2024-02-11T05.34.28.218_4081BB01.fits,179.65,Complete Image,33.3
BB01,SUT_C24_0200_000214_Lev0.5_2024-02-11T05.41.34.149_4081BB01.fits,0.53,Complete Image,33.3
BB01,SUT_C24_0200_000214_Lev0.5_2024-02-11T05.41.53.305_4081BB01.fits,179.65,Complete Image,33.3
BB01,SUT_C24_0201_000215_Lev0.5_2024-02-11T06.04.48.425_4081BB01.fits,0.53,Complete Image,33.3
BB01,SUT_C24_0201_000215_Lev0.5_2024-02-11T06.05.07.581_4081BB01.fits,179.65,Complete Image,33.3
BB01,SUT_C24_0201_000215_Lev0.5_2024-02-11T06.24.48.110_4081BB01.fits,0.53,Complete Image,33.3
BB01,SUT_C24_0201_000215_Lev0.5_2024-02-11T06.25.07.167_4081BB01.fits,179.65,Complete Image,33.3
BB01,SUT_C24_0201_000215_Lev0.5_2024-02-11T06.44.48.140_4081BB01.fits,0.53,Complete Image,33.3
BB01,SUT_C24_0201_000215_Lev0.5_2024-02-11T06.45.07.296_4081BB01.fits,179.65,Complete Image,33.3
BB01,SUT_C24_0204_000218_Lev0.5_2024-02-11T07.04.48.275_4081BB01.fits,0.53,Complete Image,33.3
BB01,SUT_C24_0204_000218_Lev0.5_2024-02-11T07.05.07.431_4081BB01.fits,179.65,Complete Image,33.3
BB01,SUT_C24_0204_000218_Lev0.5_2024-02-11T07.24.48.401_4081BB01.fits,0.53,Complete Image,33.3
BB01,SUT_C24_0204_000218_Lev0.5_2024-02-11T07.25.07.557_4081BB01.fits,179.65,Complete Image,33.3
BB01,SUT_C24_0204_000218_Lev0.5_2024-02-11T07.32.13.490_4081BB01.fits,0.53,Complete Image,33.3
BB01,SUT_C24_0204_000218_Lev0.5_2024-02-11T07.32.32.646_4081BB01.fits,179.74,Complete Image,33.3
BB01,SUT_C24_0204_000218_Lev0.5_2024-02-11T07.39.38.579_4081BB01.fits,0.62,Complete Image,33.3
BB01,SUT_C24_0204_000218_Lev0.5_2024-02-11T07.39.57.735_4081BB01.fits,179.74,Complete Image,33.3
BB01,SUT_C24_0204_000218_Lev0.5_2024-02-11T07.47.03.668_4081BB01.fits,0.53,Complete Image,33.3
BB01,SUT_C24_0204_000218_Lev0.5_2024-02-11T07.47.22.824_4081BB01.fits,179.74,Complete Image,33.3
BB01,SUT_C24_0205_000219_Lev0.5_2024-02-11T07.54.28.756_4081BB01.fits,0.62,Complete Image,33.3
BB01,SUT_C24_0205_000219_Lev0.5_2024-02-11T07.54.47.912_4081BB01.fits,179.74,Complete Image,33.3
BB01,SUT_C24_0205_000219_Lev0.5_2024-02-11T08.01.53.845_4081BB01.fits,0.62,Complete Image,33.3
BB01,SUT_C24_0205_000219_Lev0.5_2024-02-11T08.02.13.152_4081BB01.fits,179.74,Complete Image,33.3
BB01,SUT_C24_0205_000219_Lev0.5_2024-02-11T08.09.18.934_4081BB01.fits,0.62,Complete Image,33.3
BB01,SUT_C24_0205_000219_Lev0.5_2024-02-11T08.09.38.108_4081BB01.fits,179.74,Complete Image,33.3
BB01,SUT_C24_0205_000219_Lev0.5_2024-02-11T08.16.44.240_4081BB01.fits,0.62,Complete Image,33.3
BB01,SUT_C24_0205_000219_Lev0.5_2024-02-11T08.17.03.180_4081BB01.fits,179.74,Complete Image,33.3
BB01,SUT_C24_0205_000219_Lev0.5_2024-02-11T08.24.09.111_4081BB01.fits,0.62,Complete Image,33.3
BB01,SUT_C24_0205_000219_Lev0.5_2024-02-11T08.24.28.267_4081BB01.fits,179.74,Complete Image,33.3
BB01,SUT_C24_0205_000219_Lev0.5_2024-02-11T08.31.34.200_4081BB01.fits,0.62,Complete Image,33.3
BB01,SUT_C24_0205_000219_Lev0.5_2024-02-11T08.31.53.356_4081BB01.fits,179.74,Complete Image,33.3
BB01,SUT_C24_0205_000219_Lev0.5_2024-02-11T08.54.48.475_4081BB01.fits,0.53,Complete Image,33.3
BB01,SUT_C24_0205_000219_Lev0.5_2024-02-11T08.55.07.631_4081BB01.fits,179.74,Complete Image,33.3
BB01,SUT_C24_0207_000221_Lev0.5_2024-02-11T09.14.48.928_4081BB01.fits,0.53,Complete Image,33.3
BB01,SUT_C24_0207_000221_Lev0.5_2024-02-11T09.15.07.248_4081BB01.fits,179.74,Complete Image,33.3
BB01,SUT_C24_0208_000222_Lev0.5_2024-02-11T09.34.48.222_4081BB01.fits,0.62,Complete Image,33.3
BB01,SUT_C24_0208_000222_Lev0.5_2024-02-11T09.35.07.378_4081BB01.fits,179.74,Complete Image,33.3
BB01,SUT_C24_0208_000222_Lev0.5_2024-02-11T09.54.48.354_4081BB01.fits,0.62,Complete Image,33.3
BB01,SUT_C24_0208_000222_Lev0.5_2024-02-11T09.55.07.510_4081BB01.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0199_000213_Lev0.5_2024-02-11T04.36.11.399_4081BB02.fits,0.53,Complete Image,33.3
BB02,SUT_C24_0199_000213_Lev0.5_2024-02-11T04.36.31.523_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0199_000213_Lev0.5_2024-02-11T04.43.36.488_4081BB02.fits,0.53,Complete Image,33.3
BB02,SUT_C24_0199_000213_Lev0.5_2024-02-11T04.43.56.612_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0199_000213_Lev0.5_2024-02-11T04.51.01.577_4081BB02.fits,0.53,Complete Image,33.3
BB02,SUT_C24_0199_000213_Lev0.5_2024-02-11T04.51.21.701_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0199_000213_Lev0.5_2024-02-11T04.58.26.666_4081BB02.fits,0.53,Complete Image,33.3
BB02,SUT_C24_0199_000213_Lev0.5_2024-02-11T04.58.46.790_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0200_000214_Lev0.5_2024-02-11T05.05.51.754_4081BB02.fits,0.53,Complete Image,33.3
BB02,SUT_C24_0200_000214_Lev0.5_2024-02-11T05.06.11.878_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0200_000214_Lev0.5_2024-02-11T05.13.16.843_4081BB02.fits,0.53,Complete Image,33.3
BB02,SUT_C24_0200_000214_Lev0.5_2024-02-11T05.13.36.967_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0200_000214_Lev0.5_2024-02-11T05.20.41.964_4081BB02.fits,0.53,Complete Image,33.3
BB02,SUT_C24_0200_000214_Lev0.5_2024-02-11T05.21.02.884_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0200_000214_Lev0.5_2024-02-11T05.28.07.535_4081BB02.fits,0.53,Complete Image,33.3
BB02,SUT_C24_0200_000214_Lev0.5_2024-02-11T05.28.27.177_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0200_000214_Lev0.5_2024-02-11T05.35.32.142_4081BB02.fits,0.53,Complete Image,33.3
BB02,SUT_C24_0200_000214_Lev0.5_2024-02-11T05.35.52.266_4081BB02.fits,179.74,Parial Image,33.3
BB02,SUT_C24_0200_000214_Lev0.5_2024-02-11T05.42.57.234_4081BB02.fits,0.53,Complete Image,33.3
BB02,SUT_C24_0200_000214_Lev0.5_2024-02-11T05.43.17.358_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0201_000215_Lev0.5_2024-02-11T06.06.11.506_4081BB02.fits,0.53,Complete Image,33.3
BB02,SUT_C24_0201_000215_Lev0.5_2024-02-11T06.06.31.629_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0201_000215_Lev0.5_2024-02-11T06.26.11.912_4081BB02.fits,0.53,Complete Image,33.3
BB02,SUT_C24_0201_000215_Lev0.5_2024-02-11T06.26.31.215_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0201_000215_Lev0.5_2024-02-11T06.46.11.220_4081BB02.fits,0.53,Complete Image,33.3
BB02,SUT_C24_0201_000215_Lev0.5_2024-02-11T06.46.31.344_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0204_000218_Lev0.5_2024-02-11T07.06.11.351_4081BB02.fits,0.53,Complete Image,33.3
BB02,SUT_C24_0204_000218_Lev0.5_2024-02-11T07.06.31.475_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0204_000218_Lev0.5_2024-02-11T07.26.11.481_4081BB02.fits,0.53,Complete Image,33.3
BB02,SUT_C24_0204_000218_Lev0.5_2024-02-11T07.26.31.605_4081BB02.fits,179.82,Complete Image,33.3
BB02,SUT_C24_0204_000218_Lev0.5_2024-02-11T07.33.36.570_4081BB02.fits,0.53,Complete Image,33.3
BB02,SUT_C24_0204_000218_Lev0.5_2024-02-11T07.33.56.694_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0204_000218_Lev0.5_2024-02-11T07.41.01.659_4081BB02.fits,0.62,Complete Image,33.3
BB02,SUT_C24_0204_000218_Lev0.5_2024-02-11T07.41.21.783_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0205_000219_Lev0.5_2024-02-11T07.48.26.747_4081BB02.fits,0.62,Complete Image,33.3
BB02,SUT_C24_0205_000219_Lev0.5_2024-02-11T07.48.46.871_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0205_000219_Lev0.5_2024-02-11T07.55.51.836_4081BB02.fits,0.62,Complete Image,33.3
BB02,SUT_C24_0205_000219_Lev0.5_2024-02-11T07.56.11.960_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0205_000219_Lev0.5_2024-02-11T08.03.16.925_4081BB02.fits,0.62,Complete Image,33.3
BB02,SUT_C24_0205_000219_Lev0.5_2024-02-11T08.03.37.497_4081BB02.fits,179.82,Complete Image,33.3
BB02,SUT_C24_0205_000219_Lev0.5_2024-02-11T08.10.42.150_4081BB02.fits,0.62,Complete Image,33.3
BB02,SUT_C24_0205_000219_Lev0.5_2024-02-11T08.11.02.139_4081BB02.fits,179.82,Complete Image,33.3
BB02,SUT_C24_0205_000219_Lev0.5_2024-02-11T08.18.07.102_4081BB02.fits,0.62,Complete Image,33.3
BB02,SUT_C24_0205_000219_Lev0.5_2024-02-11T08.18.27.226_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0205_000219_Lev0.5_2024-02-11T08.25.32.191_4081BB02.fits,0.62,Complete Image,33.3
BB02,SUT_C24_0205_000219_Lev0.5_2024-02-11T08.25.52.315_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0205_000219_Lev0.5_2024-02-11T08.32.57.285_4081BB02.fits,0.62,Complete Image,33.3
BB02,SUT_C24_0205_000219_Lev0.5_2024-02-11T08.33.17.409_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0205_000219_Lev0.5_2024-02-11T08.56.11.555_4081BB02.fits,0.62,Complete Image,33.3
BB02,SUT_C24_0205_000219_Lev0.5_2024-02-11T08.56.31.679_4081BB02.fits,179.82,Complete Image,33.3
BB02,SUT_C24_0207_000221_Lev0.5_2024-02-11T09.16.11.173_4081BB02.fits,0.62,Complete Image,33.3
BB02,SUT_C24_0207_000221_Lev0.5_2024-02-11T09.16.31.297_4081BB02.fits,179.82,Complete Image,33.3
BB02,SUT_C24_0208_000222_Lev0.5_2024-02-11T09.36.11.306_4081BB02.fits,0.62,Complete Image,33.3
BB02,SUT_C24_0208_000222_Lev0.5_2024-02-11T09.36.31.430_4081BB02.fits,179.82,Complete Image,33.3
BB02,SUT_C24_0208_000222_Lev0.5_2024-02-11T09.56.11.434_4081BB02.fits,0.62,Complete Image,33.3
BB02,SUT_C24_0208_000222_Lev0.5_2024-02-11T09.56.31.558_4081BB02.fits,179.82,Complete Image,33.3
BB03,SUT_C24_0199_000213_Lev0.5_2024-02-11T04.36.50.633_4081BB03.fits,0.62,Complete Image,33.3
BB03,SUT_C24_0199_000213_Lev0.5_2024-02-11T04.37.08.167_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0199_000213_Lev0.5_2024-02-11T04.44.15.722_4081BB03.fits,0.62,Complete Image,33.3
BB03,SUT_C24_0199_000213_Lev0.5_2024-02-11T04.44.33.256_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0199_000213_Lev0.5_2024-02-11T04.51.40.811_4081BB03.fits,0.62,Complete Image,33.3
BB03,SUT_C24_0199_000213_Lev0.5_2024-02-11T04.51.58.345_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0199_000213_Lev0.5_2024-02-11T04.59.05.899_4081BB03.fits,0.62,Complete Image,33.3
BB03,SUT_C24_0199_000213_Lev0.5_2024-02-11T04.59.23.433_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0200_000214_Lev0.5_2024-02-11T05.06.30.988_4081BB03.fits,0.62,Complete Image,33.3
BB03,SUT_C24_0200_000214_Lev0.5_2024-02-11T05.06.48.522_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0200_000214_Lev0.5_2024-02-11T05.13.56.773_4081BB03.fits,0.62,Complete Image,33.3
BB03,SUT_C24_0200_000214_Lev0.5_2024-02-11T05.14.13.615_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0200_000214_Lev0.5_2024-02-11T05.21.21.198_4081BB03.fits,0.62,Complete Image,33.3
BB03,SUT_C24_0200_000214_Lev0.5_2024-02-11T05.21.38.732_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0200_000214_Lev0.5_2024-02-11T05.28.46.287_4081BB03.fits,0.62,Complete Image,33.3
BB03,SUT_C24_0200_000214_Lev0.5_2024-02-11T05.29.03.821_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0200_000214_Lev0.5_2024-02-11T05.36.11.375_4081BB03.fits,0.62,Complete Image,33.3
BB03,SUT_C24_0200_000214_Lev0.5_2024-02-11T05.36.28.909_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0200_000214_Lev0.5_2024-02-11T05.43.36.464_4081BB03.fits,0.62,Complete Image,33.3
BB03,SUT_C24_0200_000214_Lev0.5_2024-02-11T05.43.53.998_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0201_000215_Lev0.5_2024-02-11T06.06.50.739_4081BB03.fits,0.62,Complete Image,33.3
BB03,SUT_C24_0201_000215_Lev0.5_2024-02-11T06.07.08.273_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0201_000215_Lev0.5_2024-02-11T06.26.50.325_4081BB03.fits,0.62,Complete Image,33.3
BB03,SUT_C24_0201_000215_Lev0.5_2024-02-11T06.27.07.859_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0201_000215_Lev0.5_2024-02-11T06.46.50.454_4081BB03.fits,0.62,Complete Image,33.3
BB03,SUT_C24_0201_000215_Lev0.5_2024-02-11T06.47.07.988_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0204_000218_Lev0.5_2024-02-11T07.06.50.585_4081BB03.fits,0.62,Complete Image,33.3
BB03,SUT_C24_0204_000218_Lev0.5_2024-02-11T07.07.08.120_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0204_000218_Lev0.5_2024-02-11T07.26.50.715_4081BB03.fits,0.7,Complete Image,33.3
BB03,SUT_C24_0204_000218_Lev0.5_2024-02-11T07.27.08.249_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0204_000218_Lev0.5_2024-02-11T07.34.15.804_4081BB03.fits,0.7,Complete Image,33.3
BB03,SUT_C24_0204_000218_Lev0.5_2024-02-11T07.34.33.338_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0204_000218_Lev0.5_2024-02-11T07.41.40.893_4081BB03.fits,0.7,Complete Image,33.3
BB03,SUT_C24_0204_000218_Lev0.5_2024-02-11T07.41.58.427_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0205_000219_Lev0.5_2024-02-11T07.49.05.981_4081BB03.fits,0.7,Complete Image,33.3
BB03,SUT_C24_0205_000219_Lev0.5_2024-02-11T07.49.23.515_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0205_000219_Lev0.5_2024-02-11T07.56.31.705_4081BB03.fits,0.7,Complete Image,33.3
BB03,SUT_C24_0205_000219_Lev0.5_2024-02-11T07.56.48.604_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0205_000219_Lev0.5_2024-02-11T08.03.56.159_4081BB03.fits,0.7,Complete Image,33.3
BB03,SUT_C24_0205_000219_Lev0.5_2024-02-11T08.04.13.693_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0205_000219_Lev0.5_2024-02-11T08.11.21.249_4081BB03.fits,0.7,Complete Image,33.3
BB03,SUT_C24_0205_000219_Lev0.5_2024-02-11T08.11.38.783_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0205_000219_Lev0.5_2024-02-11T08.18.46.336_4081BB03.fits,0.7,Complete Image,33.3
BB03,SUT_C24_0205_000219_Lev0.5_2024-02-11T08.19.03.870_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0205_000219_Lev0.5_2024-02-11T08.26.11.425_4081BB03.fits,0.7,Complete Image,33.3
BB03,SUT_C24_0205_000219_Lev0.5_2024-02-11T08.26.28.959_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0205_000219_Lev0.5_2024-02-11T08.33.36.515_4081BB03.fits,0.7,Complete Image,33.3
BB03,SUT_C24_0205_000219_Lev0.5_2024-02-11T08.33.54.491_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0205_000219_Lev0.5_2024-02-11T08.56.50.789_4081BB03.fits,0.7,Complete Image,33.3
BB03,SUT_C24_0205_000219_Lev0.5_2024-02-11T08.57.08.323_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0207_000221_Lev0.5_2024-02-11T09.16.50.407_4081BB03.fits,0.7,Complete Image,33.3
BB03,SUT_C24_0207_000221_Lev0.5_2024-02-11T09.17.07.941_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0208_000222_Lev0.5_2024-02-11T09.36.50.536_4081BB03.fits,0.7,Complete Image,33.3
BB03,SUT_C24_0208_000222_Lev0.5_2024-02-11T09.37.08.709_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0208_000222_Lev0.5_2024-02-11T09.56.50.668_4081BB03.fits,0.7,Complete Image,33.3
BB03,SUT_C24_0208_000222_Lev0.5_2024-02-11T09.57.08.202_4081BB03.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0199_000213_Lev0.5_2024-02-11T04.35.28.601_4081NB01.fits,0.44,Complete Image,33.3
NB01,SUT_C24_0199_000213_Lev0.5_2024-02-11T04.35.48.131_4081NB01.fits,179.65,Complete Image,33.3
NB01,SUT_C24_0199_000213_Lev0.5_2024-02-11T04.42.53.685_4081NB01.fits,0.44,Complete Image,33.3
NB01,SUT_C24_0199_000213_Lev0.5_2024-02-11T04.43.13.213_4081NB01.fits,179.65,Complete Image,33.3
NB01,SUT_C24_0199_000213_Lev0.5_2024-02-11T04.50.18.775_4081NB01.fits,0.44,Complete Image,33.3
NB01,SUT_C24_0199_000213_Lev0.5_2024-02-11T04.50.38.305_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0199_000213_Lev0.5_2024-02-11T04.57.43.864_4081NB01.fits,0.44,Complete Image,33.3
NB01,SUT_C24_0199_000213_Lev0.5_2024-02-11T04.58.03.392_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0200_000214_Lev0.5_2024-02-11T05.05.08.950_4081NB01.fits,0.44,Complete Image,33.3
NB01,SUT_C24_0200_000214_Lev0.5_2024-02-11T05.05.28.479_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0200_000214_Lev0.5_2024-02-11T05.12.34.411_4081NB01.fits,0.44,Complete Image,33.3
NB01,SUT_C24_0200_000214_Lev0.5_2024-02-11T05.12.53.571_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0200_000214_Lev0.5_2024-02-11T05.19.59.161_4081NB01.fits,0.44,Complete Image,33.3
NB01,SUT_C24_0200_000214_Lev0.5_2024-02-11T05.20.18.689_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0200_000214_Lev0.5_2024-02-11T05.27.24.251_4081NB01.fits,0.44,Complete Image,33.3
NB01,SUT_C24_0200_000214_Lev0.5_2024-02-11T05.27.43.781_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0200_000214_Lev0.5_2024-02-11T05.34.49.340_4081NB01.fits,0.44,Complete Image,33.3
NB01,SUT_C24_0200_000214_Lev0.5_2024-02-11T05.35.08.868_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0200_000214_Lev0.5_2024-02-11T05.42.14.426_4081NB01.fits,0.44,Complete Image,33.3
NB01,SUT_C24_0200_000214_Lev0.5_2024-02-11T05.42.33.954_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0201_000215_Lev0.5_2024-02-11T06.05.28.702_4081NB01.fits,0.44,Complete Image,33.3
NB01,SUT_C24_0201_000215_Lev0.5_2024-02-11T06.05.48.230_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0201_000215_Lev0.5_2024-02-11T06.25.28.288_4081NB01.fits,0.44,Complete Image,33.3
NB01,SUT_C24_0201_000215_Lev0.5_2024-02-11T06.25.47.816_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0201_000215_Lev0.5_2024-02-11T06.45.28.420_4081NB01.fits,0.44,Complete Image,33.3
NB01,SUT_C24_0201_000215_Lev0.5_2024-02-11T06.45.47.950_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0204_000218_Lev0.5_2024-02-11T07.05.28.549_4081NB01.fits,0.44,Complete Image,33.3
NB01,SUT_C24_0204_000218_Lev0.5_2024-02-11T07.05.48.787_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0204_000218_Lev0.5_2024-02-11T07.25.28.678_4081NB01.fits,0.44,Complete Image,33.3
NB01,SUT_C24_0204_000218_Lev0.5_2024-02-11T07.25.48.206_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0204_000218_Lev0.5_2024-02-11T07.32.53.768_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0204_000218_Lev0.5_2024-02-11T07.33.13.298_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0204_000218_Lev0.5_2024-02-11T07.40.18.856_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0204_000218_Lev0.5_2024-02-11T07.40.38.384_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0204_000218_Lev0.5_2024-02-11T07.47.43.946_4081NB01.fits,0.53,Parial Image,33.3
NB01,SUT_C24_0205_000219_Lev0.5_2024-02-11T07.48.03.477_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0205_000219_Lev0.5_2024-02-11T07.55.09.342_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0205_000219_Lev0.5_2024-02-11T07.55.28.562_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0205_000219_Lev0.5_2024-02-11T08.02.34.122_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0205_000219_Lev0.5_2024-02-11T08.02.53.650_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0205_000219_Lev0.5_2024-02-11T08.09.59.212_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0205_000219_Lev0.5_2024-02-11T08.10.18.742_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0205_000219_Lev0.5_2024-02-11T08.17.24.301_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0205_000219_Lev0.5_2024-02-11T08.17.43.829_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0205_000219_Lev0.5_2024-02-11T08.24.49.389_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0205_000219_Lev0.5_2024-02-11T08.25.08.919_4081NB01.fits,179.82,Complete Image,33.3
NB01,SUT_C24_0205_000219_Lev0.5_2024-02-11T08.32.14.477_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0205_000219_Lev0.5_2024-02-11T08.32.34.601_4081NB01.fits,179.82,Complete Image,33.3
NB01,SUT_C24_0205_000219_Lev0.5_2024-02-11T08.55.28.752_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0205_000219_Lev0.5_2024-02-11T08.55.48.280_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0207_000221_Lev0.5_2024-02-11T09.15.28.369_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0207_000221_Lev0.5_2024-02-11T09.15.47.898_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0208_000222_Lev0.5_2024-02-11T09.35.28.500_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0208_000222_Lev0.5_2024-02-11T09.35.48.306_4081NB01.fits,179.82,Complete Image,33.3
NB01,SUT_C24_0208_000222_Lev0.5_2024-02-11T09.55.28.632_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0208_000222_Lev0.5_2024-02-11T09.55.48.162_4081NB01.fits,179.82,Complete Image,33.3
NB02,SUT_C24_0199_000213_Lev0.5_2024-02-11T04.31.27.287_4081NB02.fits,0.44,Complete Image,33.3
