2024-02-01filt,file,shtr,qual,size(MB)
BB02,SUT_C24_0081_000099_Lev0.5_2024-02-01T05.43.17.322_4081BB02.fits,0.62,Complete Image,33.3
BB02,SUT_C24_0081_000099_Lev0.5_2024-02-01T06.06.11.471_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0081_000099_Lev0.5_2024-02-01T06.06.31.595_4081BB02.fits,0.62,Complete Image,33.3
BB02,SUT_C24_0081_000099_Lev0.5_2024-02-01T06.26.11.909_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0081_000099_Lev0.5_2024-02-01T06.26.31.214_4081BB02.fits,0.62,Complete Image,33.3
BB02,SUT_C24_0082_000100_Lev0.5_2024-02-01T07.06.11.351_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0082_000100_Lev0.5_2024-02-01T07.06.31.475_4081BB02.fits,0.62,Complete Image,33.3
BB02,SUT_C24_0082_000100_Lev0.5_2024-02-01T07.26.11.480_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0082_000100_Lev0.5_2024-02-01T07.26.31.604_4081BB02.fits,0.62,Complete Image,33.3
BB02,SUT_C24_0082_000100_Lev0.5_2024-02-01T07.33.36.569_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0082_000100_Lev0.5_2024-02-01T07.33.56.693_4081BB02.fits,0.62,Complete Image,33.3
BB02,SUT_C24_0082_000100_Lev0.5_2024-02-01T07.41.01.658_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0082_000100_Lev0.5_2024-02-01T07.41.21.782_4081BB02.fits,0.62,Complete Image,33.3
BB02,SUT_C24_0082_000100_Lev0.5_2024-02-01T07.48.26.747_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0082_000100_Lev0.5_2024-02-01T07.48.46.871_4081BB02.fits,0.62,Complete Image,33.3
BB02,SUT_C24_0082_000100_Lev0.5_2024-02-01T07.55.51.839_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0082_000100_Lev0.5_2024-02-01T07.56.11.963_4081BB02.fits,0.62,Complete Image,33.3
BB02,SUT_C24_0082_000100_Lev0.5_2024-02-01T08.03.16.924_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0082_000100_Lev0.5_2024-02-01T08.03.37.484_4081BB02.fits,0.62,Complete Image,33.3
BB02,SUT_C24_0090_000097_Lev0.5_2024-02-01T08.10.42.137_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0090_000097_Lev0.5_2024-02-01T08.11.02.137_4081BB02.fits,0.62,Complete Image,33.3
BB02,SUT_C24_0090_000097_Lev0.5_2024-02-01T08.18.07.135_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0090_000097_Lev0.5_2024-02-01T08.18.27.259_4081BB02.fits,0.62,Complete Image,33.3
BB02,SUT_C24_0090_000097_Lev0.5_2024-02-01T08.25.32.222_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0090_000097_Lev0.5_2024-02-01T08.25.52.346_4081BB02.fits,0.7,Complete Image,33.3
BB02,SUT_C24_0090_000097_Lev0.5_2024-02-01T08.32.57.311_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0090_000097_Lev0.5_2024-02-01T08.33.17.435_4081BB02.fits,0.62,Complete Image,33.3
BB02,SUT_C24_0082_000100_Lev0.5_2024-02-01T09.16.11.172_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0082_000100_Lev0.5_2024-02-01T09.16.31.296_4081BB02.fits,0.7,Complete Image,33.3
BB02,SUT_C24_0082_000100_Lev0.5_2024-02-01T09.36.11.302_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0082_000100_Lev0.5_2024-02-01T09.36.31.426_4081BB02.fits,0.7,Complete Image,33.3
BB02,SUT_C24_0082_000100_Lev0.5_2024-02-01T10.16.11.563_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0082_000100_Lev0.5_2024-02-01T10.16.31.687_4081BB02.fits,0.7,Complete Image,33.3
BB03,SUT_C24_0084_000096_Lev0.5_2024-02-01T02.11.50.712_4081BB03.fits,0.62,Complete Image,33.3
BB03,SUT_C24_0090_000097_Lev0.5_2024-02-01T02.12.08.246_4081BB03.fits,179.56,Complete Image,33.3
BB03,SUT_C24_0084_000096_Lev0.5_2024-02-01T02.26.50.298_4081BB03.fits,0.62,Complete Image,33.3
BB03,SUT_C24_0084_000096_Lev0.5_2024-02-01T02.27.07.832_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0084_000096_Lev0.5_2024-02-01T02.41.50.396_4081BB03.fits,0.62,Complete Image,33.3
BB03,SUT_C24_0084_000096_Lev0.5_2024-02-01T02.42.07.930_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0090_000097_Lev0.5_2024-02-01T04.36.50.631_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0090_000097_Lev0.5_2024-02-01T04.37.08.165_4081BB03.fits,0.44,Complete Image,33.3
BB03,SUT_C24_0081_000099_Lev0.5_2024-02-01T04.44.15.720_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0081_000099_Lev0.5_2024-02-01T04.44.33.254_4081BB03.fits,0.44,Complete Image,33.3
BB03,SUT_C24_0081_000099_Lev0.5_2024-02-01T04.51.40.809_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0081_000099_Lev0.5_2024-02-01T04.51.58.344_4081BB03.fits,0.44,Complete Image,33.3
BB03,SUT_C24_0081_000099_Lev0.5_2024-02-01T04.59.05.899_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0081_000099_Lev0.5_2024-02-01T04.59.23.433_4081BB03.fits,0.44,Complete Image,33.3
BB03,SUT_C24_0081_000099_Lev0.5_2024-02-01T05.06.30.988_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0081_000099_Lev0.5_2024-02-01T05.06.48.522_4081BB03.fits,0.44,Complete Image,33.3
BB03,SUT_C24_0081_000099_Lev0.5_2024-02-01T05.13.56.774_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0081_000099_Lev0.5_2024-02-01T05.14.13.611_4081BB03.fits,0.44,Parial Image,33.3
BB03,SUT_C24_0081_000099_Lev0.5_2024-02-01T05.21.21.164_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0081_000099_Lev0.5_2024-02-01T05.21.38.698_4081BB03.fits,0.44,Complete Image,33.3
BB03,SUT_C24_0081_000099_Lev0.5_2024-02-01T05.28.46.253_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0081_000099_Lev0.5_2024-02-01T05.29.03.787_4081BB03.fits,0.44,Complete Image,33.3
BB03,SUT_C24_0081_000099_Lev0.5_2024-02-01T05.36.11.343_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0081_000099_Lev0.5_2024-02-01T05.36.28.877_4081BB03.fits,0.44,Complete Image,33.3
BB03,SUT_C24_0081_000099_Lev0.5_2024-02-01T05.43.36.432_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0081_000099_Lev0.5_2024-02-01T05.43.53.966_4081BB03.fits,0.44,Complete Image,33.3
BB03,SUT_C24_0081_000099_Lev0.5_2024-02-01T06.06.50.705_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0081_000099_Lev0.5_2024-02-01T06.07.08.239_4081BB03.fits,0.44,Complete Image,33.3
BB03,SUT_C24_0081_000099_Lev0.5_2024-02-01T06.26.50.325_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0081_000099_Lev0.5_2024-02-01T06.27.07.859_4081BB03.fits,0.44,Complete Image,33.3
BB03,SUT_C24_0082_000100_Lev0.5_2024-02-01T07.06.50.585_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0082_000100_Lev0.5_2024-02-01T07.07.08.119_4081BB03.fits,0.44,Complete Image,33.3
BB03,SUT_C24_0082_000100_Lev0.5_2024-02-01T07.26.50.714_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0082_000100_Lev0.5_2024-02-01T07.27.08.248_4081BB03.fits,0.44,Complete Image,33.3
BB03,SUT_C24_0082_000100_Lev0.5_2024-02-01T07.34.15.803_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0082_000100_Lev0.5_2024-02-01T07.34.33.337_4081BB03.fits,0.44,Complete Image,33.3
BB03,SUT_C24_0082_000100_Lev0.5_2024-02-01T07.41.40.892_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0082_000100_Lev0.5_2024-02-01T07.41.58.427_4081BB03.fits,0.44,Complete Image,33.3
BB03,SUT_C24_0082_000100_Lev0.5_2024-02-01T07.49.05.982_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0082_000100_Lev0.5_2024-02-01T07.49.23.516_4081BB03.fits,0.44,Complete Image,33.3
BB03,SUT_C24_0082_000100_Lev0.5_2024-02-01T07.56.31.692_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0082_000100_Lev0.5_2024-02-01T07.56.48.603_4081BB03.fits,0.44,Complete Image,33.3
BB03,SUT_C24_0082_000100_Lev0.5_2024-02-01T08.03.56.158_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0082_000100_Lev0.5_2024-02-01T08.04.13.692_4081BB03.fits,0.44,Complete Image,33.3
BB03,SUT_C24_0090_000097_Lev0.5_2024-02-01T08.11.21.251_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0090_000097_Lev0.5_2024-02-01T08.11.38.785_4081BB03.fits,0.53,Complete Image,33.3
BB03,SUT_C24_0090_000097_Lev0.5_2024-02-01T08.18.46.369_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0090_000097_Lev0.5_2024-02-01T08.19.03.903_4081BB03.fits,0.53,Complete Image,33.3
BB03,SUT_C24_0090_000097_Lev0.5_2024-02-01T08.26.11.456_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0090_000097_Lev0.5_2024-02-01T08.26.28.990_4081BB03.fits,0.53,Complete Image,33.3
BB03,SUT_C24_0090_000097_Lev0.5_2024-02-01T08.33.36.545_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0090_000097_Lev0.5_2024-02-01T08.33.54.796_4081BB03.fits,0.53,Complete Image,33.3
BB03,SUT_C24_0082_000100_Lev0.5_2024-02-01T09.16.50.406_4081BB03.fits,179.82,Complete Image,33.3
BB03,SUT_C24_0082_000100_Lev0.5_2024-02-01T09.17.07.941_4081BB03.fits,0.53,Complete Image,33.3
BB03,SUT_C24_0082_000100_Lev0.5_2024-02-01T09.36.50.536_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0082_000100_Lev0.5_2024-02-01T09.37.08.704_4081BB03.fits,0.53,Complete Image,33.3
BB03,SUT_C24_0082_000100_Lev0.5_2024-02-01T10.16.50.797_4081BB03.fits,179.82,Complete Image,33.3
BB03,SUT_C24_0082_000100_Lev0.5_2024-02-01T10.17.08.331_4081BB03.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0084_000096_Lev0.5_2024-02-01T02.10.28.675_4081NB01.fits,0.44,Complete Image,33.3
NB01,SUT_C24_0084_000096_Lev0.5_2024-02-01T02.10.48.203_4081NB01.fits,179.65,Complete Image,33.3
NB01,SUT_C24_0084_000096_Lev0.5_2024-02-01T02.25.28.262_4081NB01.fits,0.44,Complete Image,33.3
NB01,SUT_C24_0084_000096_Lev0.5_2024-02-01T02.25.47.792_4081NB01.fits,179.65,Complete Image,33.3
NB01,SUT_C24_0084_000096_Lev0.5_2024-02-01T02.40.28.360_4081NB01.fits,0.44,Complete Image,33.3
NB01,SUT_C24_0084_000096_Lev0.5_2024-02-01T02.40.47.890_4081NB01.fits,179.65,Complete Image,33.3
NB01,SUT_C24_0090_000097_Lev0.5_2024-02-01T04.35.28.594_4081NB01.fits,179.65,Complete Image,33.3
NB01,SUT_C24_0090_000097_Lev0.5_2024-02-01T04.35.48.122_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0081_000099_Lev0.5_2024-02-01T04.42.53.684_4081NB01.fits,179.65,Complete Image,33.3
NB01,SUT_C24_0081_000099_Lev0.5_2024-02-01T04.43.13.214_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0081_000099_Lev0.5_2024-02-01T04.50.18.772_4081NB01.fits,179.65,Complete Image,33.3
NB01,SUT_C24_0081_000099_Lev0.5_2024-02-01T04.50.38.300_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0081_000099_Lev0.5_2024-02-01T04.57.43.862_4081NB01.fits,179.65,Complete Image,33.3
NB01,SUT_C24_0081_000099_Lev0.5_2024-02-01T04.58.03.393_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0081_000099_Lev0.5_2024-02-01T05.05.08.952_4081NB01.fits,179.65,Complete Image,33.3
NB01,SUT_C24_0081_000099_Lev0.5_2024-02-01T05.05.28.480_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0081_000099_Lev0.5_2024-02-01T05.12.34.402_4081NB01.fits,179.65,Complete Image,33.3
NB01,SUT_C24_0081_000099_Lev0.5_2024-02-01T05.12.53.568_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0081_000099_Lev0.5_2024-02-01T05.19.59.128_4081NB01.fits,179.65,Complete Image,33.3
NB01,SUT_C24_0081_000099_Lev0.5_2024-02-01T05.20.18.658_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0081_000099_Lev0.5_2024-02-01T05.27.24.216_4081NB01.fits,179.65,Complete Image,33.3
NB01,SUT_C24_0081_000099_Lev0.5_2024-02-01T05.27.43.744_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0081_000099_Lev0.5_2024-02-01T05.34.49.306_4081NB01.fits,179.65,Complete Image,33.3
NB01,SUT_C24_0081_000099_Lev0.5_2024-02-01T05.35.08.836_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0081_000099_Lev0.5_2024-02-01T05.42.14.395_4081NB01.fits,179.65,Complete Image,33.3
NB01,SUT_C24_0081_000099_Lev0.5_2024-02-01T05.42.33.924_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0081_000099_Lev0.5_2024-02-01T06.05.28.669_4081NB01.fits,179.65,Complete Image,33.3
NB01,SUT_C24_0081_000099_Lev0.5_2024-02-01T06.05.48.203_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0081_000099_Lev0.5_2024-02-01T06.25.28.288_4081NB01.fits,179.65,Complete Image,33.3
NB01,SUT_C24_0081_000099_Lev0.5_2024-02-01T06.25.47.818_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0082_000100_Lev0.5_2024-02-01T07.05.28.549_4081NB01.fits,179.65,Complete Image,33.3
NB01,SUT_C24_0082_000100_Lev0.5_2024-02-01T07.05.48.771_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0082_000100_Lev0.5_2024-02-01T07.25.28.678_4081NB01.fits,179.65,Complete Image,33.3
NB01,SUT_C24_0082_000100_Lev0.5_2024-02-01T07.25.48.208_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0082_000100_Lev0.5_2024-02-01T07.32.53.766_4081NB01.fits,179.65,Complete Image,33.3
NB01,SUT_C24_0082_000100_Lev0.5_2024-02-01T07.33.13.295_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0082_000100_Lev0.5_2024-02-01T07.40.18.855_4081NB01.fits,179.65,Complete Image,33.3
NB01,SUT_C24_0082_000100_Lev0.5_2024-02-01T07.40.38.383_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0082_000100_Lev0.5_2024-02-01T07.47.43.945_4081NB01.fits,179.65,Complete Image,33.3
NB01,SUT_C24_0082_000100_Lev0.5_2024-02-01T07.48.03.475_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0082_000100_Lev0.5_2024-02-01T07.55.09.320_4081NB01.fits,179.65,Complete Image,33.3
NB01,SUT_C24_0082_000100_Lev0.5_2024-02-01T07.55.28.560_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0082_000100_Lev0.5_2024-02-01T08.02.34.122_4081NB01.fits,179.65,Complete Image,33.3
NB01,SUT_C24_0082_000100_Lev0.5_2024-02-01T08.02.53.652_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0090_000097_Lev0.5_2024-02-01T08.09.59.210_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0090_000097_Lev0.5_2024-02-01T08.10.18.739_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0090_000097_Lev0.5_2024-02-01T08.17.24.332_4081NB01.fits,179.65,Complete Image,33.3
NB01,SUT_C24_0090_000097_Lev0.5_2024-02-01T08.17.43.861_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0090_000097_Lev0.5_2024-02-01T08.24.49.420_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0090_000097_Lev0.5_2024-02-01T08.25.08.950_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0090_000097_Lev0.5_2024-02-01T08.32.14.508_4081NB01.fits,179.74,Complete Image,33.3
