2024-02-07filt,file,shtr,qual,size(MB)
BB02,SUT_C24_0152_000168_Lev0.5_2024-02-07T04.58.26.563_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0152_000168_Lev0.5_2024-02-07T04.58.46.687_4081BB02.fits,0.62,Complete Image,33.3
BB02,SUT_C24_0152_000168_Lev0.5_2024-02-07T05.05.51.652_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0152_000168_Lev0.5_2024-02-07T05.06.11.776_4081BB02.fits,0.62,Complete Image,33.3
BB02,SUT_C24_0152_000168_Lev0.5_2024-02-07T05.13.16.741_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0152_000168_Lev0.5_2024-02-07T05.13.36.865_4081BB02.fits,0.62,Complete Image,33.3
BB02,SUT_C24_0152_000168_Lev0.5_2024-02-07T05.20.41.828_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0152_000168_Lev0.5_2024-02-07T05.21.01.952_4081BB02.fits,0.62,Complete Image,33.3
BB02,SUT_C24_0152_000168_Lev0.5_2024-02-07T05.28.06.917_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0152_000168_Lev0.5_2024-02-07T05.28.27.419_4081BB02.fits,0.62,Complete Image,33.3
BB02,SUT_C24_0152_000168_Lev0.5_2024-02-07T05.35.32.708_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0152_000168_Lev0.5_2024-02-07T05.35.52.131_4081BB02.fits,0.62,Complete Image,33.3
BB02,SUT_C24_0152_000168_Lev0.5_2024-02-07T05.42.57.962_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0152_000168_Lev0.5_2024-02-07T05.43.17.220_4081BB02.fits,0.62,Complete Image,33.3
BB02,SUT_C24_0154_000170_Lev0.5_2024-02-07T06.46.11.118_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0154_000170_Lev0.5_2024-02-07T06.46.31.242_4081BB02.fits,0.62,Complete Image,33.3
BB02,SUT_C24_0155_000171_Lev0.5_2024-02-07T07.06.11.247_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0155_000171_Lev0.5_2024-02-07T07.06.31.371_4081BB02.fits,0.62,Complete Image,33.3
BB02,SUT_C24_0155_000171_Lev0.5_2024-02-07T07.26.11.378_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0155_000171_Lev0.5_2024-02-07T07.26.31.502_4081BB02.fits,0.62,Complete Image,33.3
BB02,SUT_C24_0155_000171_Lev0.5_2024-02-07T07.33.36.470_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0155_000171_Lev0.5_2024-02-07T07.33.56.594_4081BB02.fits,0.62,Complete Image,33.3
BB02,SUT_C24_0156_000172_Lev0.5_2024-02-07T07.41.01.557_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0156_000172_Lev0.5_2024-02-07T07.41.21.681_4081BB02.fits,0.7,Complete Image,33.3
BB02,SUT_C24_0156_000172_Lev0.5_2024-02-07T07.48.26.644_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0156_000172_Lev0.5_2024-02-07T07.48.46.768_4081BB02.fits,0.62,Complete Image,33.3
BB02,SUT_C24_0156_000172_Lev0.5_2024-02-07T07.55.51.765_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0156_000172_Lev0.5_2024-02-07T07.56.11.889_4081BB02.fits,0.62,Complete Image,33.3
BB02,SUT_C24_0156_000172_Lev0.5_2024-02-07T08.10.41.944_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0156_000172_Lev0.5_2024-02-07T08.11.02.685_4081BB02.fits,0.7,Complete Image,33.3
BB02,SUT_C24_0156_000172_Lev0.5_2024-02-07T08.18.07.316_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0156_000172_Lev0.5_2024-02-07T08.18.27.155_4081BB02.fits,0.7,Complete Image,33.3
BB02,SUT_C24_0156_000172_Lev0.5_2024-02-07T08.25.32.121_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0156_000172_Lev0.5_2024-02-07T08.25.52.245_4081BB02.fits,0.7,Complete Image,33.3
BB02,SUT_C24_0156_000172_Lev0.5_2024-02-07T08.32.57.210_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0156_000172_Lev0.5_2024-02-07T08.33.17.334_4081BB02.fits,0.7,Complete Image,33.3
BB02,SUT_C24_0156_000172_Lev0.5_2024-02-07T08.56.11.452_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0156_000172_Lev0.5_2024-02-07T08.56.31.576_4081BB02.fits,0.7,Complete Image,33.3
BB02,SUT_C24_0158_000174_Lev0.5_2024-02-07T09.16.11.701_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0158_000174_Lev0.5_2024-02-07T09.16.31.194_4081BB02.fits,0.7,Complete Image,33.3
BB02,SUT_C24_0158_000174_Lev0.5_2024-02-07T09.36.11.201_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0158_000174_Lev0.5_2024-02-07T09.36.31.325_4081BB02.fits,0.7,Complete Image,33.3
BB02,SUT_C24_0161_000177_Lev0.5_2024-02-07T10.16.11.461_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0161_000177_Lev0.5_2024-02-07T10.16.31.585_4081BB02.fits,0.7,Complete Image,33.3
BB02,SUT_C24_0161_000177_Lev0.5_2024-02-07T10.36.11.787_4081BB02.fits,179.82,Complete Image,33.3
BB02,SUT_C24_0161_000177_Lev0.5_2024-02-07T10.36.31.202_4081BB02.fits,0.7,Complete Image,33.3
BB03,SUT_C24_0151_000167_Lev0.5_2024-02-07T04.36.50.529_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0151_000167_Lev0.5_2024-02-07T04.37.08.641_4081BB03.fits,0.44,Complete Image,33.3
BB03,SUT_C24_0151_000167_Lev0.5_2024-02-07T04.44.15.619_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0151_000167_Lev0.5_2024-02-07T04.44.33.153_4081BB03.fits,0.44,Complete Image,33.3
BB03,SUT_C24_0151_000167_Lev0.5_2024-02-07T04.51.40.708_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0151_000167_Lev0.5_2024-02-07T04.51.58.242_4081BB03.fits,0.44,Complete Image,33.3
BB03,SUT_C24_0152_000168_Lev0.5_2024-02-07T04.59.05.797_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0152_000168_Lev0.5_2024-02-07T04.59.23.331_4081BB03.fits,0.44,Complete Image,33.3
BB03,SUT_C24_0152_000168_Lev0.5_2024-02-07T05.06.30.886_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0152_000168_Lev0.5_2024-02-07T05.06.48.420_4081BB03.fits,0.44,Complete Image,33.3
BB03,SUT_C24_0152_000168_Lev0.5_2024-02-07T05.13.55.975_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0152_000168_Lev0.5_2024-02-07T05.14.13.509_4081BB03.fits,0.44,Complete Image,33.3
BB03,SUT_C24_0152_000168_Lev0.5_2024-02-07T05.21.21.628_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0152_000168_Lev0.5_2024-02-07T05.21.38.596_4081BB03.fits,0.44,Complete Image,33.3
BB03,SUT_C24_0152_000168_Lev0.5_2024-02-07T05.28.46.151_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0152_000168_Lev0.5_2024-02-07T05.29.03.686_4081BB03.fits,0.44,Complete Image,33.3
BB03,SUT_C24_0152_000168_Lev0.5_2024-02-07T05.36.11.241_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0152_000168_Lev0.5_2024-02-07T05.36.28.775_4081BB03.fits,0.44,Complete Image,33.3
BB03,SUT_C24_0152_000168_Lev0.5_2024-02-07T05.43.36.330_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0152_000168_Lev0.5_2024-02-07T05.43.53.864_4081BB03.fits,0.44,Complete Image,33.3
BB03,SUT_C24_0154_000170_Lev0.5_2024-02-07T06.46.50.352_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0154_000170_Lev0.5_2024-02-07T06.47.07.886_4081BB03.fits,0.44,Complete Image,33.3
BB03,SUT_C24_0155_000171_Lev0.5_2024-02-07T07.06.50.483_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0155_000171_Lev0.5_2024-02-07T07.07.08.178_4081BB03.fits,0.53,Complete Image,33.3
BB03,SUT_C24_0155_000171_Lev0.5_2024-02-07T07.26.50.612_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0155_000171_Lev0.5_2024-02-07T07.27.08.147_4081BB03.fits,0.44,Complete Image,33.3
BB03,SUT_C24_0155_000171_Lev0.5_2024-02-07T07.34.15.702_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0155_000171_Lev0.5_2024-02-07T07.34.33.236_4081BB03.fits,0.44,Complete Image,33.3
BB03,SUT_C24_0156_000172_Lev0.5_2024-02-07T07.41.40.791_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0156_000172_Lev0.5_2024-02-07T07.41.58.325_4081BB03.fits,0.53,Complete Image,33.3
BB03,SUT_C24_0156_000172_Lev0.5_2024-02-07T07.49.05.882_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0156_000172_Lev0.5_2024-02-07T07.49.23.416_4081BB03.fits,0.53,Complete Image,33.3
BB03,SUT_C24_0156_000172_Lev0.5_2024-02-07T07.56.31.005_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0156_000172_Lev0.5_2024-02-07T07.56.48.534_4081BB03.fits,0.53,Complete Image,33.3
BB03,SUT_C24_0156_000172_Lev0.5_2024-02-07T08.03.56.894_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0156_000172_Lev0.5_2024-02-07T08.04.13.623_4081BB03.fits,0.53,Complete Image,33.3
BB03,SUT_C24_0156_000172_Lev0.5_2024-02-07T08.11.21.178_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0156_000172_Lev0.5_2024-02-07T08.11.38.712_4081BB03.fits,0.53,Complete Image,33.3
BB03,SUT_C24_0156_000172_Lev0.5_2024-02-07T08.18.46.266_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0156_000172_Lev0.5_2024-02-07T08.19.03.800_4081BB03.fits,0.53,Complete Image,33.3
BB03,SUT_C24_0156_000172_Lev0.5_2024-02-07T08.26.11.355_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0156_000172_Lev0.5_2024-02-07T08.26.28.889_4081BB03.fits,0.53,Complete Image,33.3
BB03,SUT_C24_0156_000172_Lev0.5_2024-02-07T08.33.36.444_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0156_000172_Lev0.5_2024-02-07T08.33.53.978_4081BB03.fits,0.53,Complete Image,33.3
BB03,SUT_C24_0156_000172_Lev0.5_2024-02-07T08.56.50.686_4081BB03.fits,179.82,Complete Image,33.3
BB03,SUT_C24_0156_000172_Lev0.5_2024-02-07T08.57.08.220_4081BB03.fits,0.53,Complete Image,33.3
BB03,SUT_C24_0158_000174_Lev0.5_2024-02-07T09.16.50.304_4081BB03.fits,179.82,Complete Image,33.3
BB03,SUT_C24_0158_000174_Lev0.5_2024-02-07T09.17.07.838_4081BB03.fits,0.53,Complete Image,33.3
BB03,SUT_C24_0158_000174_Lev0.5_2024-02-07T09.36.50.433_4081BB03.fits,179.82,Complete Image,33.3
BB03,SUT_C24_0158_000174_Lev0.5_2024-02-07T09.37.07.967_4081BB03.fits,0.53,Complete Image,33.3
BB03,SUT_C24_0161_000177_Lev0.5_2024-02-07T10.16.50.695_4081BB03.fits,179.82,Complete Image,33.3
BB03,SUT_C24_0161_000177_Lev0.5_2024-02-07T10.17.08.229_4081BB03.fits,0.53,Complete Image,33.3
BB03,SUT_C24_0161_000177_Lev0.5_2024-02-07T10.36.50.312_4081BB03.fits,179.82,Complete Image,33.3
BB03,SUT_C24_0161_000177_Lev0.5_2024-02-07T10.37.07.846_4081BB03.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0151_000167_Lev0.5_2024-02-07T04.35.28.493_4081NB01.fits,179.65,Complete Image,33.3
NB01,SUT_C24_0151_000167_Lev0.5_2024-02-07T04.35.48.238_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0151_000167_Lev0.5_2024-02-07T04.42.53.581_4081NB01.fits,179.65,Complete Image,33.3
NB01,SUT_C24_0151_000167_Lev0.5_2024-02-07T04.43.13.109_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0151_000167_Lev0.5_2024-02-07T04.50.18.672_4081NB01.fits,179.65,Complete Image,33.3
NB01,SUT_C24_0151_000167_Lev0.5_2024-02-07T04.50.38.202_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0151_000167_Lev0.5_2024-02-07T04.57.43.761_4081NB01.fits,179.65,Parial Image,33.3
NB01,SUT_C24_0152_000168_Lev0.5_2024-02-07T04.58.03.289_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0152_000168_Lev0.5_2024-02-07T05.05.08.849_4081NB01.fits,179.65,Complete Image,33.3
NB01,SUT_C24_0152_000168_Lev0.5_2024-02-07T05.05.28.377_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0152_000168_Lev0.5_2024-02-07T05.12.33.939_4081NB01.fits,179.65,Complete Image,33.3
NB01,SUT_C24_0152_000168_Lev0.5_2024-02-07T05.12.53.469_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0152_000168_Lev0.5_2024-02-07T05.19.59.255_4081NB01.fits,179.65,Complete Image,33.3
NB01,SUT_C24_0152_000168_Lev0.5_2024-02-07T05.20.18.553_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0152_000168_Lev0.5_2024-02-07T05.27.24.115_4081NB01.fits,179.65,Complete Image,33.3
NB01,SUT_C24_0152_000168_Lev0.5_2024-02-07T05.27.43.645_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0152_000168_Lev0.5_2024-02-07T05.34.49.205_4081NB01.fits,179.65,Complete Image,33.3
NB01,SUT_C24_0152_000168_Lev0.5_2024-02-07T05.35.08.733_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0152_000168_Lev0.5_2024-02-07T05.42.14.293_4081NB01.fits,179.65,Complete Image,33.3
NB01,SUT_C24_0152_000168_Lev0.5_2024-02-07T05.42.33.825_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0154_000170_Lev0.5_2024-02-07T06.45.28.316_4081NB01.fits,179.65,Complete Image,33.3
NB01,SUT_C24_0154_000170_Lev0.5_2024-02-07T06.45.47.852_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0155_000171_Lev0.5_2024-02-07T07.05.28.447_4081NB01.fits,179.65,Complete Image,33.3
NB01,SUT_C24_0155_000171_Lev0.5_2024-02-07T07.05.47.977_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0155_000171_Lev0.5_2024-02-07T07.25.28.575_4081NB01.fits,179.65,Complete Image,33.3
NB01,SUT_C24_0155_000171_Lev0.5_2024-02-07T07.25.48.103_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0155_000171_Lev0.5_2024-02-07T07.32.53.666_4081NB01.fits,179.65,Complete Image,33.3
NB01,SUT_C24_0155_000171_Lev0.5_2024-02-07T07.33.13.196_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0156_000172_Lev0.5_2024-02-07T07.40.18.754_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0156_000172_Lev0.5_2024-02-07T07.40.38.282_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0156_000172_Lev0.5_2024-02-07T07.47.43.842_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0156_000172_Lev0.5_2024-02-07T07.48.03.371_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0156_000172_Lev0.5_2024-02-07T07.55.08.963_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0156_000172_Lev0.5_2024-02-07T07.55.28.491_4081NB01.fits,0.62,Complete Image,33.3
NB01,SUT_C24_0156_000172_Lev0.5_2024-02-07T08.09.59.142_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0156_000172_Lev0.5_2024-02-07T08.10.18.672_4081NB01.fits,0.62,Complete Image,33.3
NB01,SUT_C24_0156_000172_Lev0.5_2024-02-07T08.17.24.228_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0156_000172_Lev0.5_2024-02-07T08.17.43.756_4081NB01.fits,0.62,Complete Image,33.3
NB01,SUT_C24_0156_000172_Lev0.5_2024-02-07T08.24.49.319_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0156_000172_Lev0.5_2024-02-07T08.25.08.849_4081NB01.fits,0.62,Complete Image,33.3
NB01,SUT_C24_0156_000172_Lev0.5_2024-02-07T08.32.14.407_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0156_000172_Lev0.5_2024-02-07T08.32.33.935_4081NB01.fits,0.62,Complete Image,33.3
NB01,SUT_C24_0156_000172_Lev0.5_2024-02-07T08.55.28.649_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0156_000172_Lev0.5_2024-02-07T08.55.48.177_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0158_000174_Lev0.5_2024-02-07T09.15.28.267_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0158_000174_Lev0.5_2024-02-07T09.15.47.796_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0158_000174_Lev0.5_2024-02-07T09.35.28.397_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0158_000174_Lev0.5_2024-02-07T09.35.47.927_4081NB01.fits,0.62,Complete Image,33.3
NB01,SUT_C24_0161_000177_Lev0.5_2024-02-07T10.15.28.658_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0161_000177_Lev0.5_2024-02-07T10.15.48.187_4081NB01.fits,0.62,Complete Image,33.3
NB01,SUT_C24_0161_000177_Lev0.5_2024-02-07T10.35.28.275_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0161_000177_Lev0.5_2024-02-07T10.35.47.803_4081NB01.fits,0.62,Complete Image,33.3
NB02,SUT_C24_0151_000167_Lev0.5_2024-02-07T04.31.26.925_4081NB02.fits,179.65,Complete Image,33.3
NB02,SUT_C24_0151_000167_Lev0.5_2024-02-07T04.31.46.455_4081NB02.fits,0.44,Complete Image,33.3
NB02,SUT_C24_0151_000167_Lev0.5_2024-02-07T04.38.52.134_4081NB02.fits,179.65,Complete Image,33.3
NB02,SUT_C24_0151_000167_Lev0.5_2024-02-07T04.39.11.542_4081NB02.fits,0.53,Complete Image,33.3
NB02,SUT_C24_0151_000167_Lev0.5_2024-02-07T04.46.17.102_4081NB02.fits,179.74,Complete Image,33.3
NB02,SUT_C24_0151_000167_Lev0.5_2024-02-07T04.46.36.630_4081NB02.fits,0.53,Complete Image,33.3
NB02,SUT_C24_0151_000167_Lev0.5_2024-02-07T04.53.42.192_4081NB02.fits,179.65,Complete Image,33.3
NB02,SUT_C24_0151_000167_Lev0.5_2024-02-07T04.54.01.722_4081NB02.fits,0.53,Complete Image,33.3
NB02,SUT_C24_0152_000168_Lev0.5_2024-02-07T05.01.07.280_4081NB02.fits,179.74,Complete Image,33.3
NB02,SUT_C24_0152_000168_Lev0.5_2024-02-07T05.01.26.812_4081NB02.fits,0.53,Complete Image,33.3
NB02,SUT_C24_0152_000168_Lev0.5_2024-02-07T05.08.32.368_4081NB02.fits,179.74,Complete Image,33.3
NB02,SUT_C24_0152_000168_Lev0.5_2024-02-07T05.08.51.898_4081NB02.fits,0.53,Complete Image,33.3
NB02,SUT_C24_0152_000168_Lev0.5_2024-02-07T05.15.57.456_4081NB02.fits,179.74,Complete Image,33.3
NB02,SUT_C24_0152_000168_Lev0.5_2024-02-07T05.16.16.986_4081NB02.fits,0.53,Complete Image,33.3
NB02,SUT_C24_0152_000168_Lev0.5_2024-02-07T05.23.22.546_4081NB02.fits,179.74,Complete Image,33.3
