2024-01-30filt,file,shtr,qual,size(MB)
BB01,SUT_C24_0056_000071_Lev0.5_2024-01-30T07.47.22.516_4081BB01.fits,0.44,Complete Image,133.3
BB01,SUT_C24_0056_000071_Lev0.5_2024-01-30T07.54.28.447_4081BB01.fits,179.74,Complete Image,133.3
BB01,SUT_C24_0058_000073_Lev0.5_2024-01-30T07.54.47.603_4081BB01.fits,0.53,Complete Image,133.3
BB01,SUT_C24_0056_000071_Lev0.5_2024-01-30T08.01.53.536_4081BB01.fits,179.74,Complete Image,133.3
BB01,SUT_C24_0056_000071_Lev0.5_2024-01-30T08.02.12.692_4081BB01.fits,0.53,Complete Image,133.3
BB01,SUT_C24_0056_000071_Lev0.5_2024-01-30T08.09.18.625_4081BB01.fits,179.74,Complete Image,133.3
BB01,SUT_C24_0056_000071_Lev0.5_2024-01-30T08.09.37.800_4081BB01.fits,0.53,Complete Image,133.3
BB01,SUT_C24_0058_000073_Lev0.5_2024-01-30T08.16.43.715_4081BB01.fits,179.74,Complete Image,133.3
BB01,SUT_C24_0056_000071_Lev0.5_2024-01-30T08.17.02.871_4081BB01.fits,0.53,Complete Image,133.3
BB01,SUT_C24_0058_000073_Lev0.5_2024-01-30T08.24.08.802_4081BB01.fits,179.74,Complete Image,133.3
BB01,SUT_C24_0058_000073_Lev0.5_2024-01-30T08.24.27.958_4081BB01.fits,0.53,Complete Image,133.3
BB01,SUT_C24_0056_000071_Lev0.5_2024-01-30T08.31.33.891_4081BB01.fits,179.74,Complete Image,133.3
BB01,SUT_C24_0060_000075_Lev0.5_2024-01-30T08.31.53.479_4081BB01.fits,0.53,Complete Image,133.3
BB01,SUT_C24_0060_000075_Lev0.5_2024-01-30T08.54.48.166_4081BB01.fits,179.74,Complete Image,133.3
BB01,SUT_C24_0056_000071_Lev0.5_2024-01-30T08.55.07.322_4081BB01.fits,0.53,Complete Image,133.3
BB01,SUT_C24_0066_000081_Lev0.5_2024-01-30T09.14.47.785_4081BB01.fits,179.74,Complete Image,133.3
BB01,SUT_C24_0056_000071_Lev0.5_2024-01-30T09.15.06.941_4081BB01.fits,0.53,Complete Image,133.3
BB01,SUT_C24_0066_000081_Lev0.5_2024-01-30T09.34.47.915_4081BB01.fits,179.74,Complete Image,133.3
BB01,SUT_C24_0056_000071_Lev0.5_2024-01-30T09.35.07.714_4081BB01.fits,0.53,Complete Image,133.3
BB01,SUT_C24_0056_000071_Lev0.5_2024-01-30T09.54.48.449_4081BB01.fits,179.74,Complete Image,133.3
BB01,SUT_C24_0066_000081_Lev0.5_2024-01-30T09.55.07.200_4081BB01.fits,0.53,Complete Image,133.3
BB01,SUT_C24_0066_000081_Lev0.5_2024-01-30T10.14.48.174_4081BB01.fits,179.74,Complete Image,133.3
BB01,SUT_C24_0056_000071_Lev0.5_2024-01-30T10.15.07.330_4081BB01.fits,0.53,Complete Image,133.3
BB02,SUT_C24_0056_000071_Lev0.5_2024-01-30T04.36.11.914_4081BB02.fits,179.65,Complete Image,133.3
BB02,SUT_C24_0057_000072_Lev0.5_2024-01-30T04.36.31.215_4081BB02.fits,0.62,Complete Image,133.3
BB02,SUT_C24_0057_000072_Lev0.5_2024-01-30T04.43.36.180_4081BB02.fits,179.65,Complete Image,133.3
BB02,SUT_C24_0056_000071_Lev0.5_2024-01-30T04.43.56.304_4081BB02.fits,0.62,Complete Image,133.3
BB02,SUT_C24_0057_000072_Lev0.5_2024-01-30T04.51.01.269_4081BB02.fits,179.74,Complete Image,133.3
BB02,SUT_C24_0056_000071_Lev0.5_2024-01-30T04.51.21.393_4081BB02.fits,0.62,Complete Image,133.3
BB02,SUT_C24_0056_000071_Lev0.5_2024-01-30T04.58.26.356_4081BB02.fits,179.65,Complete Image,133.3
BB02,SUT_C24_0056_000071_Lev0.5_2024-01-30T04.58.46.480_4081BB02.fits,0.62,Complete Image,133.3
BB02,SUT_C24_0060_000075_Lev0.5_2024-01-30T05.05.51.445_4081BB02.fits,179.74,Complete Image,133.3
BB02,SUT_C24_0056_000071_Lev0.5_2024-01-30T05.06.11.569_4081BB02.fits,0.62,Complete Image,133.3
BB02,SUT_C24_0056_000071_Lev0.5_2024-01-30T05.13.16.535_4081BB02.fits,179.74,Complete Image,133.3
BB02,SUT_C24_0056_000071_Lev0.5_2024-01-30T05.13.36.659_4081BB02.fits,0.62,Complete Image,133.3
BB02,SUT_C24_0056_000071_Lev0.5_2024-01-30T05.20.41.656_4081BB02.fits,179.74,Complete Image,133.3
BB02,SUT_C24_0056_000071_Lev0.5_2024-01-30T05.21.01.780_4081BB02.fits,0.62,Complete Image,133.3
BB02,SUT_C24_0060_000075_Lev0.5_2024-01-30T05.28.06.745_4081BB02.fits,179.74,Complete Image,133.3
BB02,SUT_C24_0056_000071_Lev0.5_2024-01-30T05.28.26.869_4081BB02.fits,0.62,Complete Image,133.3
BB02,SUT_C24_0060_000075_Lev0.5_2024-01-30T05.35.31.832_4081BB02.fits,179.74,Complete Image,133.3
BB02,SUT_C24_0060_000075_Lev0.5_2024-01-30T05.35.51.956_4081BB02.fits,0.62,Complete Image,133.3
BB02,SUT_C24_0060_000075_Lev0.5_2024-01-30T05.42.56.921_4081BB02.fits,179.74,Complete Image,133.3
BB02,SUT_C24_0060_000075_Lev0.5_2024-01-30T05.43.17.458_4081BB02.fits,0.62,Complete Image,133.3
BB02,SUT_C24_0056_000071_Lev0.5_2024-01-30T06.06.11.197_4081BB02.fits,179.74,Complete Image,133.3
BB02,SUT_C24_0056_000071_Lev0.5_2024-01-30T06.06.31.321_4081BB02.fits,0.62,Complete Image,133.3
BB02,SUT_C24_0056_000071_Lev0.5_2024-01-30T06.26.10.782_4081BB02.fits,179.74,Complete Image,133.3
BB02,SUT_C24_0056_000071_Lev0.5_2024-01-30T06.26.30.910_4081BB02.fits,0.62,Complete Image,133.3
BB02,SUT_C24_0056_000071_Lev0.5_2024-01-30T06.46.10.918_4081BB02.fits,179.74,Complete Image,133.3
BB02,SUT_C24_0056_000071_Lev0.5_2024-01-30T06.46.31.422_4081BB02.fits,0.62,Complete Image,133.3
BB02,SUT_C24_0058_000073_Lev0.5_2024-01-30T07.06.11.434_4081BB02.fits,179.74,Complete Image,133.3
BB02,SUT_C24_0058_000073_Lev0.5_2024-01-30T07.06.31.167_4081BB02.fits,0.62,Complete Image,133.3
BB02,SUT_C24_0058_000073_Lev0.5_2024-01-30T07.26.11.172_4081BB02.fits,179.74,Complete Image,133.3
BB02,SUT_C24_0056_000071_Lev0.5_2024-01-30T07.26.31.296_4081BB02.fits,0.62,Complete Image,133.3
BB02,SUT_C24_0058_000073_Lev0.5_2024-01-30T07.33.36.261_4081BB02.fits,179.74,Complete Image,133.3
BB02,SUT_C24_0056_000071_Lev0.5_2024-01-30T07.33.56.385_4081BB02.fits,0.62,Complete Image,133.3
BB02,SUT_C24_0056_000071_Lev0.5_2024-01-30T07.41.01.351_4081BB02.fits,179.74,Complete Image,133.3
BB02,SUT_C24_0056_000071_Lev0.5_2024-01-30T07.41.21.475_4081BB02.fits,0.62,Complete Image,133.3
BB02,SUT_C24_0058_000073_Lev0.5_2024-01-30T07.48.26.440_4081BB02.fits,179.74,Complete Image,133.3
BB02,SUT_C24_0056_000071_Lev0.5_2024-01-30T07.48.46.564_4081BB02.fits,0.7,Complete Image,133.3
BB02,SUT_C24_0056_000071_Lev0.5_2024-01-30T07.55.51.527_4081BB02.fits,179.74,Complete Image,133.3
BB02,SUT_C24_0056_000071_Lev0.5_2024-01-30T07.56.11.651_4081BB02.fits,0.7,Complete Image,133.3
BB02,SUT_C24_0056_000071_Lev0.5_2024-01-30T08.03.16.616_4081BB02.fits,179.74,Complete Image,133.3
BB02,SUT_C24_0056_000071_Lev0.5_2024-01-30T08.03.36.740_4081BB02.fits,0.62,Complete Image,133.3
BB02,SUT_C24_0058_000073_Lev0.5_2024-01-30T08.10.41.706_4081BB02.fits,179.74,Complete Image,133.3
BB02,SUT_C24_0056_000071_Lev0.5_2024-01-30T08.11.01.830_4081BB02.fits,0.62,Complete Image,133.3
BB02,SUT_C24_0058_000073_Lev0.5_2024-01-30T08.18.06.795_4081BB02.fits,179.74,Complete Image,133.3
BB02,SUT_C24_0056_000071_Lev0.5_2024-01-30T08.18.26.919_4081BB02.fits,0.7,Complete Image,133.3
BB02,SUT_C24_0056_000071_Lev0.5_2024-01-30T08.25.31.882_4081BB02.fits,179.74,Complete Image,133.3
BB02,SUT_C24_0058_000073_Lev0.5_2024-01-30T08.25.52.694_4081BB02.fits,0.62,Complete Image,133.3
BB02,SUT_C24_0060_000075_Lev0.5_2024-01-30T08.32.56.972_4081BB02.fits,179.74,Complete Image,133.3
BB02,SUT_C24_0060_000075_Lev0.5_2024-01-30T08.33.17.962_4081BB02.fits,0.7,Complete Image,133.3
BB02,SUT_C24_0060_000075_Lev0.5_2024-01-30T08.56.11.246_4081BB02.fits,179.74,Complete Image,133.3
BB02,SUT_C24_0056_000071_Lev0.5_2024-01-30T08.56.31.370_4081BB02.fits,0.7,Complete Image,133.3
BB02,SUT_C24_0066_000081_Lev0.5_2024-01-30T09.16.10.866_4081BB02.fits,179.74,Complete Image,133.3
BB02,SUT_C24_0056_000071_Lev0.5_2024-01-30T09.16.30.990_4081BB02.fits,0.7,Complete Image,133.3
BB02,SUT_C24_0066_000081_Lev0.5_2024-01-30T09.36.10.995_4081BB02.fits,179.74,Complete Image,133.3
BB02,SUT_C24_0056_000071_Lev0.5_2024-01-30T09.36.31.119_4081BB02.fits,0.7,Complete Image,133.3
BB02,SUT_C24_0056_000071_Lev0.5_2024-01-30T09.56.11.125_4081BB02.fits,179.74,Complete Image,133.3
BB02,SUT_C24_0066_000081_Lev0.5_2024-01-30T09.56.31.249_4081BB02.fits,0.7,Complete Image,133.3
BB02,SUT_C24_0056_000071_Lev0.5_2024-01-30T10.16.11.254_4081BB02.fits,179.82,Complete Image,133.3
BB02,SUT_C24_0056_000071_Lev0.5_2024-01-30T10.16.31.379_4081BB02.fits,0.7,Complete Image,133.3
BB03,SUT_C24_0056_000071_Lev0.5_2024-01-30T04.36.50.325_4081BB03.fits,179.74,Complete Image,133.3
BB03,SUT_C24_0056_000071_Lev0.5_2024-01-30T04.37.07.859_4081BB03.fits,0.44,Complete Image,133.3
BB03,SUT_C24_0056_000071_Lev0.5_2024-01-30T04.44.15.414_4081BB03.fits,179.74,Complete Image,133.3
BB03,SUT_C24_0057_000072_Lev0.5_2024-01-30T04.44.32.948_4081BB03.fits,0.44,Complete Image,133.3
BB03,SUT_C24_0056_000071_Lev0.5_2024-01-30T04.51.40.503_4081BB03.fits,179.74,Complete Image,133.3
BB03,SUT_C24_0056_000071_Lev0.5_2024-01-30T04.51.58.378_4081BB03.fits,0.44,Complete Image,133.3
BB03,SUT_C24_0057_000072_Lev0.5_2024-01-30T04.59.05.590_4081BB03.fits,179.74,Complete Image,133.3
BB03,SUT_C24_0056_000071_Lev0.5_2024-01-30T04.59.23.124_4081BB03.fits,0.44,Complete Image,133.3
BB03,SUT_C24_0060_000075_Lev0.5_2024-01-30T05.06.30.680_4081BB03.fits,179.74,Complete Image,133.3
BB03,SUT_C24_0060_000075_Lev0.5_2024-01-30T05.06.48.214_4081BB03.fits,0.44,Complete Image,133.3
BB03,SUT_C24_0060_000075_Lev0.5_2024-01-30T05.13.55.769_4081BB03.fits,179.74,Complete Image,133.3
BB03,SUT_C24_0056_000071_Lev0.5_2024-01-30T05.14.13.309_4081BB03.fits,0.44,Complete Image,133.3
BB03,SUT_C24_0056_000071_Lev0.5_2024-01-30T05.21.20.890_4081BB03.fits,179.74,Complete Image,133.3
BB03,SUT_C24_0060_000075_Lev0.5_2024-01-30T05.21.38.424_4081BB03.fits,0.44,Complete Image,133.3
BB03,SUT_C24_0056_000071_Lev0.5_2024-01-30T05.28.45.979_4081BB03.fits,179.74,Complete Image,133.3
BB03,SUT_C24_0056_000071_Lev0.5_2024-01-30T05.29.03.513_4081BB03.fits,0.44,Complete Image,133.3
BB03,SUT_C24_0060_000075_Lev0.5_2024-01-30T05.36.11.666_4081BB03.fits,179.74,Complete Image,133.3
BB03,SUT_C24_0056_000071_Lev0.5_2024-01-30T05.36.28.600_4081BB03.fits,0.44,Complete Image,133.3
BB03,SUT_C24_0056_000071_Lev0.5_2024-01-30T05.43.36.155_4081BB03.fits,179.74,Complete Image,133.3
BB03,SUT_C24_0056_000071_Lev0.5_2024-01-30T05.43.53.690_4081BB03.fits,0.44,Complete Image,133.3
BB03,SUT_C24_0056_000071_Lev0.5_2024-01-30T06.06.50.431_4081BB03.fits,179.74,Complete Image,133.3
BB03,SUT_C24_0056_000071_Lev0.5_2024-01-30T06.07.07.965_4081BB03.fits,0.44,Complete Image,133.3
BB03,SUT_C24_0056_000071_Lev0.5_2024-01-30T06.26.50.169_4081BB03.fits,179.74,Complete Image,133.3
BB03,SUT_C24_0056_000071_Lev0.5_2024-01-30T06.27.07.551_4081BB03.fits,0.44,Complete Image,133.3
BB03,SUT_C24_0056_000071_Lev0.5_2024-01-30T06.46.50.146_4081BB03.fits,179.74,Complete Image,133.3
BB03,SUT_C24_0056_000071_Lev0.5_2024-01-30T06.47.07.680_4081BB03.fits,0.44,Complete Image,133.3
BB03,SUT_C24_0056_000071_Lev0.5_2024-01-30T07.06.50.277_4081BB03.fits,179.74,Parial Image,133.3
BB03,SUT_C24_0056_000071_Lev0.5_2024-01-30T07.07.07.811_4081BB03.fits,0.44,Complete Image,133.3
BB03,SUT_C24_0058_000073_Lev0.5_2024-01-30T07.26.50.406_4081BB03.fits,179.74,Complete Image,133.3
BB03,SUT_C24_0058_000073_Lev0.5_2024-01-30T07.27.07.940_4081BB03.fits,0.44,Complete Image,133.3
BB03,SUT_C24_0058_000073_Lev0.5_2024-01-30T07.34.15.495_4081BB03.fits,179.74,Complete Image,133.3
BB03,SUT_C24_0058_000073_Lev0.5_2024-01-30T07.34.33.300_4081BB03.fits,0.44,Complete Image,133.3
BB03,SUT_C24_0056_000071_Lev0.5_2024-01-30T07.41.40.585_4081BB03.fits,179.74,Complete Image,133.3
BB03,SUT_C24_0058_000073_Lev0.5_2024-01-30T07.41.58.119_4081BB03.fits,0.44,Complete Image,133.3
BB03,SUT_C24_0056_000071_Lev0.5_2024-01-30T07.49.05.674_4081BB03.fits,179.74,Complete Image,133.3
BB03,SUT_C24_0056_000071_Lev0.5_2024-01-30T07.49.23.208_4081BB03.fits,0.44,Complete Image,133.3
BB03,SUT_C24_0058_000073_Lev0.5_2024-01-30T07.56.30.761_4081BB03.fits,179.74,Complete Image,133.3
BB03,SUT_C24_0056_000071_Lev0.5_2024-01-30T07.56.48.295_4081BB03.fits,0.44,Complete Image,133.3
BB03,SUT_C24_0058_000073_Lev0.5_2024-01-30T08.03.55.851_4081BB03.fits,179.74,Complete Image,133.3
BB03,SUT_C24_0058_000073_Lev0.5_2024-01-30T08.04.13.385_4081BB03.fits,0.53,Complete Image,133.3
BB03,SUT_C24_0056_000071_Lev0.5_2024-01-30T08.11.20.940_4081BB03.fits,179.74,Complete Image,133.3
BB03,SUT_C24_0058_000073_Lev0.5_2024-01-30T08.11.38.474_4081BB03.fits,0.53,Complete Image,133.3
BB03,SUT_C24_0056_000071_Lev0.5_2024-01-30T08.18.46.296_4081BB03.fits,179.74,Complete Image,133.3
BB03,SUT_C24_0058_000073_Lev0.5_2024-01-30T08.19.03.563_4081BB03.fits,0.53,Complete Image,133.3
BB03,SUT_C24_0056_000071_Lev0.5_2024-01-30T08.26.11.116_4081BB03.fits,179.74,Complete Image,133.3
BB03,SUT_C24_0056_000071_Lev0.5_2024-01-30T08.26.28.651_4081BB03.fits,0.53,Complete Image,133.3
BB03,SUT_C24_0060_000075_Lev0.5_2024-01-30T08.33.36.206_4081BB03.fits,179.74,Complete Image,133.3
BB03,SUT_C24_0056_000071_Lev0.5_2024-01-30T08.33.53.740_4081BB03.fits,0.53,Complete Image,133.3
BB03,SUT_C24_0056_000071_Lev0.5_2024-01-30T08.56.50.480_4081BB03.fits,179.82,Complete Image,133.3
BB03,SUT_C24_0056_000071_Lev0.5_2024-01-30T08.57.08.145_4081BB03.fits,0.53,Complete Image,133.3
BB03,SUT_C24_0066_000081_Lev0.5_2024-01-30T09.16.50.981_4081BB03.fits,179.82,Complete Image,133.3
BB03,SUT_C24_0056_000071_Lev0.5_2024-01-30T09.17.07.632_4081BB03.fits,0.53,Complete Image,133.3
BB03,SUT_C24_0056_000071_Lev0.5_2024-01-30T09.36.50.229_4081BB03.fits,179.82,Complete Image,133.3
BB03,SUT_C24_0056_000071_Lev0.5_2024-01-30T09.37.07.763_4081BB03.fits,0.53,Complete Image,133.3
BB03,SUT_C24_0056_000071_Lev0.5_2024-01-30T09.56.50.359_4081BB03.fits,179.82,Complete Image,133.3
BB03,SUT_C24_0056_000071_Lev0.5_2024-01-30T09.57.07.893_4081BB03.fits,0.53,Complete Image,133.3
BB03,SUT_C24_0056_000071_Lev0.5_2024-01-30T10.16.50.489_4081BB03.fits,179.82,Complete Image,133.3
BB03,SUT_C24_0056_000071_Lev0.5_2024-01-30T10.17.08.231_4081BB03.fits,0.53,Complete Image,133.3
NB01,SUT_C24_0057_000072_Lev0.5_2024-01-30T04.35.28.295_4081NB01.fits,179.65,Complete Image,133.3
NB01,SUT_C24_0056_000071_Lev0.5_2024-01-30T04.35.47.825_4081NB01.fits,0.44,Complete Image,133.3
NB01,SUT_C24_0056_000071_Lev0.5_2024-01-30T04.42.53.377_4081NB01.fits,179.65,Complete Image,133.3
NB01,SUT_C24_0057_000072_Lev0.5_2024-01-30T04.43.12.905_4081NB01.fits,0.53,Complete Image,133.3
NB01,SUT_C24_0057_000072_Lev0.5_2024-01-30T04.50.18.467_4081NB01.fits,179.65,Complete Image,133.3
NB01,SUT_C24_0057_000072_Lev0.5_2024-01-30T04.50.37.997_4081NB01.fits,0.53,Complete Image,133.3
NB01,SUT_C24_0057_000072_Lev0.5_2024-01-30T04.57.43.553_4081NB01.fits,179.65,Complete Image,133.3
NB01,SUT_C24_0056_000071_Lev0.5_2024-01-30T04.58.03.817_4081NB01.fits,0.53,Complete Image,133.3
NB01,SUT_C24_0056_000071_Lev0.5_2024-01-30T05.05.08.643_4081NB01.fits,179.65,Complete Image,133.3
NB01,SUT_C24_0056_000071_Lev0.5_2024-01-30T05.05.28.172_4081NB01.fits,0.53,Complete Image,133.3
NB01,SUT_C24_0060_000075_Lev0.5_2024-01-30T05.12.33.732_4081NB01.fits,179.65,Complete Image,133.3
NB01,SUT_C24_0056_000071_Lev0.5_2024-01-30T05.12.53.263_4081NB01.fits,0.53,Complete Image,133.3
NB01,SUT_C24_0060_000075_Lev0.5_2024-01-30T05.19.58.853_4081NB01.fits,179.65,Complete Image,133.3
NB01,SUT_C24_0060_000075_Lev0.5_2024-01-30T05.20.18.381_4081NB01.fits,0.53,Complete Image,133.3
NB01,SUT_C24_0060_000075_Lev0.5_2024-01-30T05.27.23.943_4081NB01.fits,179.65,Complete Image,133.3
NB01,SUT_C24_0060_000075_Lev0.5_2024-01-30T05.27.43.473_4081NB01.fits,0.53,Complete Image,133.3
NB01,SUT_C24_0056_000071_Lev0.5_2024-01-30T05.34.49.295_4081NB01.fits,179.65,Complete Image,133.3
NB01,SUT_C24_0060_000075_Lev0.5_2024-01-30T05.35.08.557_4081NB01.fits,0.53,Complete Image,133.3
NB01,SUT_C24_0060_000075_Lev0.5_2024-01-30T05.42.14.119_4081NB01.fits,179.65,Complete Image,133.3
NB01,SUT_C24_0060_000075_Lev0.5_2024-01-30T05.42.33.648_4081NB01.fits,0.53,Complete Image,133.3
NB01,SUT_C24_0056_000071_Lev0.5_2024-01-30T06.05.28.395_4081NB01.fits,179.65,Complete Image,133.3
NB01,SUT_C24_0056_000071_Lev0.5_2024-01-30T06.05.47.924_4081NB01.fits,0.53,Complete Image,133.3
NB01,SUT_C24_0056_000071_Lev0.5_2024-01-30T06.25.27.979_4081NB01.fits,179.65,Complete Image,133.3
NB01,SUT_C24_0056_000071_Lev0.5_2024-01-30T06.25.47.507_4081NB01.fits,0.53,Complete Image,133.3
NB01,SUT_C24_0056_000071_Lev0.5_2024-01-30T06.45.28.109_4081NB01.fits,179.65,Complete Image,133.3
NB01,SUT_C24_0056_000071_Lev0.5_2024-01-30T06.45.47.640_4081NB01.fits,0.53,Complete Image,133.3
NB01,SUT_C24_0056_000071_Lev0.5_2024-01-30T07.05.28.241_4081NB01.fits,179.65,Complete Image,133.3
NB01,SUT_C24_0058_000073_Lev0.5_2024-01-30T07.05.47.771_4081NB01.fits,0.53,Complete Image,133.3
NB01,SUT_C24_0056_000071_Lev0.5_2024-01-30T07.25.28.369_4081NB01.fits,179.65,Complete Image,133.3
NB01,SUT_C24_0056_000071_Lev0.5_2024-01-30T07.25.47.897_4081NB01.fits,0.53,Complete Image,133.3
NB01,SUT_C24_0056_000071_Lev0.5_2024-01-30T07.32.53.459_4081NB01.fits,179.65,Complete Image,133.3
NB01,SUT_C24_0058_000073_Lev0.5_2024-01-30T07.33.12.989_4081NB01.fits,0.53,Complete Image,133.3
NB01,SUT_C24_0056_000071_Lev0.5_2024-01-30T07.40.18.548_4081NB01.fits,179.74,Complete Image,133.3
NB01,SUT_C24_0058_000073_Lev0.5_2024-01-30T07.40.38.761_4081NB01.fits,0.53,Complete Image,133.3
NB01,SUT_C24_0058_000073_Lev0.5_2024-01-30T07.47.43.638_4081NB01.fits,179.65,Complete Image,133.3
NB01,SUT_C24_0056_000071_Lev0.5_2024-01-30T07.48.03.168_4081NB01.fits,0.53,Complete Image,133.3
NB01,SUT_C24_0058_000073_Lev0.5_2024-01-30T07.55.08.724_4081NB01.fits,179.74,Complete Image,133.3
NB01,SUT_C24_0058_000073_Lev0.5_2024-01-30T07.55.28.253_4081NB01.fits,0.53,Complete Image,133.3
NB01,SUT_C24_0058_000073_Lev0.5_2024-01-30T08.02.33.813_4081NB01.fits,179.74,Complete Image,133.3
NB01,SUT_C24_0058_000073_Lev0.5_2024-01-30T08.02.53.345_4081NB01.fits,0.62,Complete Image,133.3
NB01,SUT_C24_0058_000073_Lev0.5_2024-01-30T08.09.58.904_4081NB01.fits,179.74,Complete Image,133.3
NB01,SUT_C24_0056_000071_Lev0.5_2024-01-30T08.10.18.434_4081NB01.fits,0.53,Complete Image,133.3
NB01,SUT_C24_0056_000071_Lev0.5_2024-01-30T08.17.23.992_4081NB01.fits,179.74,Complete Image,133.3
NB01,SUT_C24_0058_000073_Lev0.5_2024-01-30T08.17.43.520_4081NB01.fits,0.62,Complete Image,133.3
NB01,SUT_C24_0056_000071_Lev0.5_2024-01-30T08.24.49.808_4081NB01.fits,179.74,Complete Image,133.3
NB01,SUT_C24_0056_000071_Lev0.5_2024-01-30T08.25.08.610_4081NB01.fits,0.62,Complete Image,133.3
NB01,SUT_C24_0056_000071_Lev0.5_2024-01-30T08.32.14.169_4081NB01.fits,179.74,Complete Image,133.3
NB01,SUT_C24_0056_000071_Lev0.5_2024-01-30T08.32.33.697_4081NB01.fits,0.62,Complete Image,133.3
NB01,SUT_C24_0060_000075_Lev0.5_2024-01-30T08.55.28.443_4081NB01.fits,179.74,Complete Image,133.3
NB01,SUT_C24_0056_000071_Lev0.5_2024-01-30T08.55.47.971_4081NB01.fits,0.53,Complete Image,133.3
NB01,SUT_C24_0066_000081_Lev0.5_2024-01-30T09.15.28.628_4081NB01.fits,179.74,Complete Image,133.3
