2024-01-31filt,file,shtr,qual,size(MB)
BB01,SUT_C24_0069_000084_Lev0.5_2024-01-31T07.47.22.670_4081BB01.fits,179.74,Complete Image,33.3
BB01,SUT_C24_0068_000083_Lev0.5_2024-01-31T07.54.28.601_4081BB01.fits,0.62,Complete Image,33.3
BB01,SUT_C24_0069_000084_Lev0.5_2024-01-31T07.54.47.757_4081BB01.fits,179.74,Complete Image,33.3
BB01,SUT_C24_0068_000083_Lev0.5_2024-01-31T08.01.53.690_4081BB01.fits,0.53,Complete Image,33.3
BB01,SUT_C24_0068_000083_Lev0.5_2024-01-31T08.02.12.846_4081BB01.fits,179.74,Complete Image,33.3
BB01,SUT_C24_0068_000083_Lev0.5_2024-01-31T08.09.18.779_4081BB01.fits,0.62,Complete Image,33.3
BB01,SUT_C24_0068_000083_Lev0.5_2024-01-31T08.09.37.954_4081BB01.fits,179.74,Complete Image,33.3
BB01,SUT_C24_0069_000084_Lev0.5_2024-01-31T08.16.43.869_4081BB01.fits,0.62,Complete Image,33.3
BB01,SUT_C24_0068_000083_Lev0.5_2024-01-31T08.17.03.254_4081BB01.fits,179.74,Complete Image,33.3
BB01,SUT_C24_0068_000083_Lev0.5_2024-01-31T08.24.08.956_4081BB01.fits,0.53,Complete Image,33.3
BB01,SUT_C24_0069_000084_Lev0.5_2024-01-31T08.24.28.112_4081BB01.fits,179.74,Complete Image,33.3
BB01,SUT_C24_0077_000092_Lev0.5_2024-01-31T08.31.34.781_4081BB01.fits,0.62,Complete Image,33.3
BB01,SUT_C24_0068_000083_Lev0.5_2024-01-31T08.31.53.234_4081BB01.fits,179.74,Complete Image,33.3
BB01,SUT_C24_0077_000092_Lev0.5_2024-01-31T08.54.48.320_4081BB01.fits,0.53,Complete Image,33.3
BB01,SUT_C24_0068_000083_Lev0.5_2024-01-31T08.55.07.476_4081BB01.fits,179.74,Complete Image,33.3
BB01,SUT_C24_0068_000083_Lev0.5_2024-01-31T09.14.47.937_4081BB01.fits,0.53,Complete Image,33.3
BB01,SUT_C24_0075_000090_Lev0.5_2024-01-31T09.15.07.940_4081BB01.fits,179.74,Complete Image,33.3
BB01,SUT_C24_0068_000083_Lev0.5_2024-01-31T09.34.48.696_4081BB01.fits,0.53,Complete Image,33.3
BB01,SUT_C24_0075_000090_Lev0.5_2024-01-31T09.35.07.225_4081BB01.fits,179.74,Complete Image,33.3
BB01,SUT_C24_0075_000090_Lev0.5_2024-01-31T09.54.48.199_4081BB01.fits,0.53,Complete Image,33.3
BB01,SUT_C24_0075_000090_Lev0.5_2024-01-31T09.55.07.355_4081BB01.fits,179.74,Complete Image,33.3
BB01,SUT_C24_0071_000086_Lev0.5_2024-01-31T10.14.48.329_4081BB01.fits,0.62,Complete Image,33.3
BB01,SUT_C24_0071_000086_Lev0.5_2024-01-31T10.15.07.485_4081BB01.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0068_000083_Lev0.5_2024-01-31T04.36.11.244_4081BB02.fits,0.53,Complete Image,33.3
BB02,SUT_C24_0068_000083_Lev0.5_2024-01-31T04.36.31.368_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0068_000083_Lev0.5_2024-01-31T04.43.36.339_4081BB02.fits,0.53,Complete Image,33.3
BB02,SUT_C24_0068_000083_Lev0.5_2024-01-31T04.43.56.463_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0068_000083_Lev0.5_2024-01-31T04.51.01.423_4081BB02.fits,0.53,Complete Image,33.3
BB02,SUT_C24_0068_000083_Lev0.5_2024-01-31T04.51.21.547_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0068_000083_Lev0.5_2024-01-31T04.58.26.510_4081BB02.fits,0.53,Complete Image,33.3
BB02,SUT_C24_0068_000083_Lev0.5_2024-01-31T04.58.46.634_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0072_000087_Lev0.5_2024-01-31T05.05.51.599_4081BB02.fits,0.53,Complete Image,33.3
BB02,SUT_C24_0072_000087_Lev0.5_2024-01-31T05.06.11.723_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0068_000083_Lev0.5_2024-01-31T05.13.16.688_4081BB02.fits,0.53,Complete Image,33.3
BB02,SUT_C24_0068_000083_Lev0.5_2024-01-31T05.13.36.812_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0068_000083_Lev0.5_2024-01-31T05.20.41.777_4081BB02.fits,0.53,Complete Image,33.3
BB02,SUT_C24_0068_000083_Lev0.5_2024-01-31T05.21.01.901_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0072_000087_Lev0.5_2024-01-31T05.28.06.867_4081BB02.fits,0.53,Complete Image,33.3
BB02,SUT_C24_0068_000083_Lev0.5_2024-01-31T05.28.26.991_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0068_000083_Lev0.5_2024-01-31T05.35.31.954_4081BB02.fits,0.53,Complete Image,33.3
BB02,SUT_C24_0068_000083_Lev0.5_2024-01-31T05.35.52.783_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0072_000087_Lev0.5_2024-01-31T05.42.57.434_4081BB02.fits,0.53,Complete Image,33.3
BB02,SUT_C24_0068_000083_Lev0.5_2024-01-31T05.43.17.167_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0068_000083_Lev0.5_2024-01-31T06.06.11.355_4081BB02.fits,0.53,Complete Image,33.3
BB02,SUT_C24_0068_000083_Lev0.5_2024-01-31T06.06.31.479_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0068_000083_Lev0.5_2024-01-31T06.26.10.936_4081BB02.fits,0.53,Complete Image,33.3
BB02,SUT_C24_0068_000083_Lev0.5_2024-01-31T06.26.31.606_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0068_000083_Lev0.5_2024-01-31T06.46.11.658_4081BB02.fits,0.53,Complete Image,33.3
BB02,SUT_C24_0068_000083_Lev0.5_2024-01-31T06.46.31.189_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0068_000083_Lev0.5_2024-01-31T07.06.11.197_4081BB02.fits,0.53,Parial Image,33.3
BB02,SUT_C24_0068_000083_Lev0.5_2024-01-31T07.06.31.321_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0068_000083_Lev0.5_2024-01-31T07.26.11.326_4081BB02.fits,0.53,Complete Image,33.3
BB02,SUT_C24_0069_000084_Lev0.5_2024-01-31T07.26.31.450_4081BB02.fits,179.82,Complete Image,33.3
BB02,SUT_C24_0068_000083_Lev0.5_2024-01-31T07.33.36.415_4081BB02.fits,0.53,Complete Image,33.3
BB02,SUT_C24_0069_000084_Lev0.5_2024-01-31T07.33.56.539_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0068_000083_Lev0.5_2024-01-31T07.41.01.505_4081BB02.fits,0.53,Complete Image,33.3
BB02,SUT_C24_0069_000084_Lev0.5_2024-01-31T07.41.21.629_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0068_000083_Lev0.5_2024-01-31T07.48.26.594_4081BB02.fits,0.62,Complete Image,33.3
BB02,SUT_C24_0068_000083_Lev0.5_2024-01-31T07.48.46.718_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0068_000083_Lev0.5_2024-01-31T07.55.51.681_4081BB02.fits,0.53,Complete Image,33.3
BB02,SUT_C24_0068_000083_Lev0.5_2024-01-31T07.56.11.805_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0068_000083_Lev0.5_2024-01-31T08.03.16.770_4081BB02.fits,0.62,Complete Image,33.3
BB02,SUT_C24_0068_000083_Lev0.5_2024-01-31T08.03.36.895_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0069_000084_Lev0.5_2024-01-31T08.10.41.860_4081BB02.fits,0.62,Complete Image,33.3
BB02,SUT_C24_0068_000083_Lev0.5_2024-01-31T08.11.01.984_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0069_000084_Lev0.5_2024-01-31T08.18.06.947_4081BB02.fits,0.62,Complete Image,33.3
BB02,SUT_C24_0069_000084_Lev0.5_2024-01-31T08.18.27.717_4081BB02.fits,179.82,Complete Image,33.3
BB02,SUT_C24_0069_000084_Lev0.5_2024-01-31T08.25.32.369_4081BB02.fits,0.62,Complete Image,33.3
BB02,SUT_C24_0069_000084_Lev0.5_2024-01-31T08.25.52.161_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0077_000092_Lev0.5_2024-01-31T08.32.57.158_4081BB02.fits,0.62,Complete Image,33.3
BB02,SUT_C24_0077_000092_Lev0.5_2024-01-31T08.33.17.282_4081BB02.fits,179.74,Complete Image,33.3
BB02,SUT_C24_0077_000092_Lev0.5_2024-01-31T08.56.11.404_4081BB02.fits,0.62,Complete Image,33.3
BB02,SUT_C24_0068_000083_Lev0.5_2024-01-31T08.56.31.528_4081BB02.fits,179.82,Complete Image,33.3
BB02,SUT_C24_0068_000083_Lev0.5_2024-01-31T09.16.11.182_4081BB02.fits,0.62,Complete Image,33.3
BB02,SUT_C24_0075_000090_Lev0.5_2024-01-31T09.16.31.142_4081BB02.fits,179.82,Complete Image,33.3
BB02,SUT_C24_0075_000090_Lev0.5_2024-01-31T09.36.11.148_4081BB02.fits,0.62,Complete Image,33.3
BB02,SUT_C24_0068_000083_Lev0.5_2024-01-31T09.36.31.272_4081BB02.fits,179.82,Complete Image,33.3
BB02,SUT_C24_0068_000083_Lev0.5_2024-01-31T09.56.11.279_4081BB02.fits,0.62,Complete Image,33.3
BB02,SUT_C24_0075_000090_Lev0.5_2024-01-31T09.56.31.403_4081BB02.fits,179.82,Parial Image,33.3
BB02,SUT_C24_0071_000086_Lev0.5_2024-01-31T10.16.11.409_4081BB02.fits,0.62,Complete Image,33.3
BB02,SUT_C24_0071_000086_Lev0.5_2024-01-31T10.16.31.533_4081BB02.fits,179.82,Complete Image,33.3
BB03,SUT_C24_0068_000083_Lev0.5_2024-01-31T04.36.50.478_4081BB03.fits,0.62,Complete Image,33.3
BB03,SUT_C24_0068_000083_Lev0.5_2024-01-31T04.37.08.129_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0068_000083_Lev0.5_2024-01-31T04.44.15.568_4081BB03.fits,0.62,Complete Image,33.3
BB03,SUT_C24_0068_000083_Lev0.5_2024-01-31T04.44.33.102_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0068_000083_Lev0.5_2024-01-31T04.51.40.657_4081BB03.fits,0.62,Complete Image,33.3
BB03,SUT_C24_0068_000083_Lev0.5_2024-01-31T04.51.58.191_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0068_000083_Lev0.5_2024-01-31T04.59.05.748_4081BB03.fits,0.62,Complete Image,33.3
BB03,SUT_C24_0068_000083_Lev0.5_2024-01-31T04.59.23.282_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0068_000083_Lev0.5_2024-01-31T05.06.30.833_4081BB03.fits,0.62,Complete Image,33.3
BB03,SUT_C24_0072_000087_Lev0.5_2024-01-31T05.06.48.367_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0072_000087_Lev0.5_2024-01-31T05.13.55.922_4081BB03.fits,0.62,Complete Image,33.3
BB03,SUT_C24_0068_000083_Lev0.5_2024-01-31T05.14.13.456_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0072_000087_Lev0.5_2024-01-31T05.21.21.119_4081BB03.fits,0.62,Complete Image,33.3
BB03,SUT_C24_0072_000087_Lev0.5_2024-01-31T05.21.38.545_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0068_000083_Lev0.5_2024-01-31T05.28.46.101_4081BB03.fits,0.62,Complete Image,33.3
BB03,SUT_C24_0068_000083_Lev0.5_2024-01-31T05.29.03.635_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0068_000083_Lev0.5_2024-01-31T05.36.11.188_4081BB03.fits,0.62,Complete Image,33.3
BB03,SUT_C24_0072_000087_Lev0.5_2024-01-31T05.36.28.722_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0068_000083_Lev0.5_2024-01-31T05.43.36.277_4081BB03.fits,0.62,Complete Image,33.3
BB03,SUT_C24_0068_000083_Lev0.5_2024-01-31T05.43.53.811_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0068_000083_Lev0.5_2024-01-31T06.06.50.585_4081BB03.fits,0.62,Complete Image,33.3
BB03,SUT_C24_0068_000083_Lev0.5_2024-01-31T06.07.08.119_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0068_000083_Lev0.5_2024-01-31T06.26.50.170_4081BB03.fits,0.62,Complete Image,33.3
BB03,SUT_C24_0068_000083_Lev0.5_2024-01-31T06.27.07.704_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0068_000083_Lev0.5_2024-01-31T06.46.50.299_4081BB03.fits,0.62,Complete Image,33.3
BB03,SUT_C24_0068_000083_Lev0.5_2024-01-31T06.47.07.833_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0069_000084_Lev0.5_2024-01-31T07.06.50.431_4081BB03.fits,0.62,Complete Image,33.3
BB03,SUT_C24_0069_000084_Lev0.5_2024-01-31T07.07.07.965_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0068_000083_Lev0.5_2024-01-31T07.26.50.560_4081BB03.fits,0.62,Complete Image,33.3
BB03,SUT_C24_0068_000083_Lev0.5_2024-01-31T07.27.08.947_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0069_000084_Lev0.5_2024-01-31T07.34.15.649_4081BB03.fits,0.7,Complete Image,33.3
BB03,SUT_C24_0069_000084_Lev0.5_2024-01-31T07.34.33.184_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0069_000084_Lev0.5_2024-01-31T07.41.40.739_4081BB03.fits,0.62,Complete Image,33.3
BB03,SUT_C24_0069_000084_Lev0.5_2024-01-31T07.41.58.273_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0069_000084_Lev0.5_2024-01-31T07.49.05.828_4081BB03.fits,0.7,Complete Image,33.3
BB03,SUT_C24_0069_000084_Lev0.5_2024-01-31T07.49.23.362_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0069_000084_Lev0.5_2024-01-31T07.56.30.915_4081BB03.fits,0.7,Complete Image,33.3
BB03,SUT_C24_0068_000083_Lev0.5_2024-01-31T07.56.48.449_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0068_000083_Lev0.5_2024-01-31T08.03.56.516_4081BB03.fits,0.7,Complete Image,33.3
BB03,SUT_C24_0068_000083_Lev0.5_2024-01-31T08.04.13.539_4081BB03.fits,179.65,Complete Image,33.3
BB03,SUT_C24_0069_000084_Lev0.5_2024-01-31T08.11.21.944_4081BB03.fits,0.62,Complete Image,33.3
BB03,SUT_C24_0068_000083_Lev0.5_2024-01-31T08.11.38.628_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0068_000083_Lev0.5_2024-01-31T08.18.46.181_4081BB03.fits,0.7,Complete Image,33.3
BB03,SUT_C24_0068_000083_Lev0.5_2024-01-31T08.19.03.715_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0069_000084_Lev0.5_2024-01-31T08.26.11.271_4081BB03.fits,0.7,Complete Image,33.3
BB03,SUT_C24_0068_000083_Lev0.5_2024-01-31T08.26.28.809_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0077_000092_Lev0.5_2024-01-31T08.33.36.392_4081BB03.fits,0.7,Complete Image,33.3
BB03,SUT_C24_0068_000083_Lev0.5_2024-01-31T08.33.53.926_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0068_000083_Lev0.5_2024-01-31T08.56.50.634_4081BB03.fits,0.7,Complete Image,33.3
BB03,SUT_C24_0077_000092_Lev0.5_2024-01-31T08.57.08.168_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0068_000083_Lev0.5_2024-01-31T09.16.50.252_4081BB03.fits,0.7,Complete Image,33.3
BB03,SUT_C24_0068_000083_Lev0.5_2024-01-31T09.17.07.786_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0075_000090_Lev0.5_2024-01-31T09.36.50.382_4081BB03.fits,0.7,Complete Image,33.3
BB03,SUT_C24_0075_000090_Lev0.5_2024-01-31T09.37.07.916_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0075_000090_Lev0.5_2024-01-31T09.56.50.513_4081BB03.fits,0.7,Complete Image,33.3
BB03,SUT_C24_0068_000083_Lev0.5_2024-01-31T09.57.08.478_4081BB03.fits,179.74,Complete Image,33.3
BB03,SUT_C24_0071_000086_Lev0.5_2024-01-31T10.16.50.643_4081BB03.fits,0.7,Complete Image,33.3
BB03,SUT_C24_0071_000086_Lev0.5_2024-01-31T10.17.08.177_4081BB03.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0068_000083_Lev0.5_2024-01-31T04.35.28.442_4081NB01.fits,0.44,Complete Image,33.3
NB01,SUT_C24_0068_000083_Lev0.5_2024-01-31T04.35.47.970_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0068_000083_Lev0.5_2024-01-31T04.42.53.530_4081NB01.fits,0.44,Complete Image,33.3
NB01,SUT_C24_0068_000083_Lev0.5_2024-01-31T04.43.13.589_4081NB01.fits,179.65,Complete Image,33.3
NB01,SUT_C24_0068_000083_Lev0.5_2024-01-31T04.50.18.621_4081NB01.fits,0.44,Complete Image,33.3
NB01,SUT_C24_0068_000083_Lev0.5_2024-01-31T04.50.38.151_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0068_000083_Lev0.5_2024-01-31T04.57.43.707_4081NB01.fits,0.44,Complete Image,33.3
NB01,SUT_C24_0068_000083_Lev0.5_2024-01-31T04.58.03.235_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0068_000083_Lev0.5_2024-01-31T05.05.08.797_4081NB01.fits,0.44,Complete Image,33.3
NB01,SUT_C24_0068_000083_Lev0.5_2024-01-31T05.05.28.326_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0072_000087_Lev0.5_2024-01-31T05.12.33.886_4081NB01.fits,0.44,Complete Image,33.3
NB01,SUT_C24_0072_000087_Lev0.5_2024-01-31T05.12.53.416_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0068_000083_Lev0.5_2024-01-31T05.19.58.974_4081NB01.fits,0.44,Complete Image,33.3
NB01,SUT_C24_0068_000083_Lev0.5_2024-01-31T05.20.18.502_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0072_000087_Lev0.5_2024-01-31T05.27.24.649_4081NB01.fits,0.44,Complete Image,33.3
NB01,SUT_C24_0068_000083_Lev0.5_2024-01-31T05.27.43.594_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0072_000087_Lev0.5_2024-01-31T05.34.49.151_4081NB01.fits,0.44,Complete Image,33.3
NB01,SUT_C24_0068_000083_Lev0.5_2024-01-31T05.35.08.679_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0072_000087_Lev0.5_2024-01-31T05.42.14.241_4081NB01.fits,0.44,Complete Image,33.3
NB01,SUT_C24_0068_000083_Lev0.5_2024-01-31T05.42.33.771_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0068_000083_Lev0.5_2024-01-31T06.05.28.549_4081NB01.fits,0.44,Complete Image,33.3
NB01,SUT_C24_0068_000083_Lev0.5_2024-01-31T06.05.48.793_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0068_000083_Lev0.5_2024-01-31T06.25.28.133_4081NB01.fits,0.44,Complete Image,33.3
NB01,SUT_C24_0068_000083_Lev0.5_2024-01-31T06.25.47.661_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0068_000083_Lev0.5_2024-01-31T06.45.28.262_4081NB01.fits,0.44,Complete Image,33.3
NB01,SUT_C24_0068_000083_Lev0.5_2024-01-31T06.45.47.791_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0068_000083_Lev0.5_2024-01-31T07.05.28.395_4081NB01.fits,0.44,Complete Image,33.3
NB01,SUT_C24_0069_000084_Lev0.5_2024-01-31T07.05.47.925_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0069_000084_Lev0.5_2024-01-31T07.25.28.524_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0069_000084_Lev0.5_2024-01-31T07.25.48.534_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0068_000083_Lev0.5_2024-01-31T07.32.53.613_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0068_000083_Lev0.5_2024-01-31T07.33.13.143_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0068_000083_Lev0.5_2024-01-31T07.40.18.702_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0069_000084_Lev0.5_2024-01-31T07.40.38.230_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0068_000083_Lev0.5_2024-01-31T07.47.43.794_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0069_000084_Lev0.5_2024-01-31T07.48.03.324_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0069_000084_Lev0.5_2024-01-31T07.55.08.878_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0068_000083_Lev0.5_2024-01-31T07.55.28.406_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0068_000083_Lev0.5_2024-01-31T08.02.33.968_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0069_000084_Lev0.5_2024-01-31T08.02.53.498_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0069_000084_Lev0.5_2024-01-31T08.09.59.571_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0068_000083_Lev0.5_2024-01-31T08.10.18.586_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0069_000084_Lev0.5_2024-01-31T08.17.24.147_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0068_000083_Lev0.5_2024-01-31T08.17.43.676_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0069_000084_Lev0.5_2024-01-31T08.24.49.234_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0068_000083_Lev0.5_2024-01-31T08.25.08.762_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0077_000092_Lev0.5_2024-01-31T08.32.14.355_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0068_000083_Lev0.5_2024-01-31T08.32.33.883_4081NB01.fits,179.82,Complete Image,33.3
NB01,SUT_C24_0068_000083_Lev0.5_2024-01-31T08.55.28.598_4081NB01.fits,0.53,Complete Image,33.3
NB01,SUT_C24_0077_000092_Lev0.5_2024-01-31T08.55.48.127_4081NB01.fits,179.74,Complete Image,33.3
NB01,SUT_C24_0075_000090_Lev0.5_2024-01-31T09.15.28.215_4081NB01.fits,0.53,Complete Image,33.3
